483,158965,timeout,272,100,-82.15,4,8,0.4966,0,1.160355,76,85,139,83,50,1,25,4,47,"NA:N,SA:N",0E1|1E20|2A18|3E18|4A18|5A20|6E20|7A20|8E17|9E3|10E3|11N1|12E3
484,159253,timeout,288,100,-107.01,7,5,0.4957,0,1.106583,95,66,150,88,50,1,31,1,45,"NA:N,SA:N",0A9|1A8|2A20|3E18|4A20|5A6|6A12|7A20|8E18|9E10|10E10|11N1|12E10
485,159528,timeout,275,100,-103.69,4,8,0.4948,0,1.002696,78,87,140,85,50,1,26,5,48,"NA:N,SA:N",0E5|1E18|2A19|3E20|4A20|5A20|6E20|7A19|8E15|9E2|10E3|11N1|12E4
486,159819,timeout,291,100,-167.59,4,8,0.4939,0,1.032356,79,78,150,91,50,0,34,4,47,"NA:N,SA:N",0E2|1E19|2A20|3E16|4A19|5A20|6E20|7A20|8E14|9E2|10E3|11N1|12E2
487,160113,timeout,294,100,-133.47,4,8,0.4930,0,1.014550,69,87,150,94,50,2,35,6,46,"NA:N,SA:N",0E5|1E17|2A17|3E20|4A18|5A20|6E20|7A14|8E18|9E2|10E2|11N1|12E3
488,160387,timeout,274,100,-112.92,4,8,0.4921,0,1.033494,78,91,142,82,50,0,25,4,48,"NA:N,SA:N",0E9|1E8|2A20|3E20|4A18|5A20|6E19|7A20|8E20|9E5|10E5|11N1|12E5
489,160676,timeout,289,100,-81.42,5,7,0.4912,0,1.027599,91,79,150,89,50,2,30,5,49,"NA:N,SA:N",0E9|1A17|2A14|3E20|4A20|5A20|6E20|7A20|8E19|9E3|10E4|11N1|12E4
490,160954,timeout,278,100,-55.42,5,7,0.4903,0,1.117219,87,92,150,78,50,1,21,3,47,"NA:N,SA:N",0E2|1E19|2A20|3E20|4A18|5A9|6E20|7A20|8A20|9E20|10E6|11N1|12E5
491,161244,timeout,290,100,-185.45,4,8,0.4894,0,1.044349,75,93,153,88,49,0,30,4,45,"NA:N,SA:N",0E4|1E20|2A20|3A18|4E20|5A20|6A17|7E20|8E13|9E5|10E5|11N1|12E6
492,161528,timeout,284,100,-80.00,5,7,0.4885,0,1.055307,98,71,150,84,50,1,27,3,49,"NA:N,SA:N",0E1|1E20|2A20|3E18|4A18|5A20|6E20|7A20|8A20|9E6|10E3|11N1|12E3
493,161819,timeout,291,100,-31.96,6,6,0.4876,0,1.063104,90,64,144,97,50,6,34,8,46,"NA:N,SA:N",0A1|1E11|2A20|3A20|4E20|5A20|6A9|7A20|8E18|9E4|10E4|11N1|12E7
494,162099,timeout,280,100,-89.27,6,6,0.4867,0,1.086220,86,94,150,80,50,2,21,4,45,"NA:N,SA:N",0A18|1E19|2A20|3A1|4E20|5A11|6A20|7A16|8E20|9E11|10E12|11N1|12E12
495,162362,timeout,263,100,-150.77,3,9,0.4859,0,0.991146,58,80,125,88,50,0,30,6,42,"NA:N,SA:N",0E1|1E12|2A18|3E11|4E20|5A20|6E18|7A20|8E12|9E3|10E2|11N1|12E1
496,162625,timeout,263,100,-10.25,6,6,0.4850,0,1.034252,95,111,150,63,50,0,7,1,46,"NA:N,SA:N",0A9|1A20|2A20|3E18|4A6|5A20|6E20|7A20|8E20|9E18|10E18|11N1|12E17
497,162913,timeout,288,100,-101.73,5,7,0.4841,0,1.035610,88,77,150,88,50,1,31,3,48,"NA:N,SA:N",0E4|1E20|2A20|3A8|4A20|5A20|6E20|7A20|8E20|9E3|10E5|11N1|12E5
498,163213,timeout,300,100,-173.65,4,8,0.4832,0,1.024191,69,72,150,100,50,2,41,6,48,"NA:N,SA:N",0E1|1E17|2A19|3E8|4E20|5A20|6A10|7A20|8E20|9E2|10E2|11N1|12E2
499,163478,timeout,265,100,-90.06,4,8,0.4823,0,1.015720,78,81,134,81,50,0,25,3,50,"NA:N,SA:N",0E1|1E20|2A20|3E13|4A18|5A20|6E20|7A20|8E14|9E4|10E4|11N1|12E5
500,163746,timeout,268,100,-93.49,4,8,0.4815,0,0.968188,80,86,137,81,50,0,23,4,46,"NA:N,SA:N",0E1|1E17|2A20|3E19|4A20|5A20|6E19|7A20|8E19|9E4|10E3|11N1|12E4
501,164055,timeout,309,100,-232.33,3,9,0.4805,0,0.969686,54,63,147,112,50,2,53,6,48,"NA:N,SA:N",0E1|1E2|2A18|3E12|4E20|5A20|6E16|7A16|8E5|9E2|10E2|11N1|12E3
502,164337,timeout,282,100,-121.16,4,8,0.4796,0,0.935377,76,88,145,87,50,0,29,4,48,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A20|5A20|6E18|7A16|8E15|9E5|10E5|11N1|12E5
503,164633,timeout,296,100,-133.55,5,7,0.4787,0,0.963004,70,82,150,96,50,2,37,5,41,"NA:N,SA:N",0E1|1E11|2A13|3E6|4E20|5A20|6E20|7A16|8A1|9A20|10E20|11N1|12E4
504,164913,timeout,280,100,-123.78,4,8,0.4778,0,0.939225,78,79,143,87,50,0,31,3,48,"NA:N,SA:N",0E1|1E20|2A20|3E14|4A18|5A20|6E20|7A20|8E13|9E3|10E4|11N1|12E4
505,165183,timeout,270,100,-110.06,4,8,0.4769,0,0.914031,77,80,136,84,50,0,27,4,45,"NA:N,SA:N",0E1|1E20|2A20|3E17|4A18|5A19|6E20|7A20|8E16|9E3|10E1|11N1|12E2
506,165472,timeout,289,100,-68.14,5,7,0.4760,0,0.931682,92,83,152,87,50,2,27,5,48,"NA:N,SA:N",0E11|1A16|2A20|3E20|4A16|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
507,165752,timeout,280,100,-76.91,5,7,0.4751,0,0.893784,93,86,150,80,50,1,23,3,47,"NA:N,SA:N",0E15|1A14|2A20|3E18|4A20|5A20|6E20|7A19|8E19|9E4|10E5|11N1|12E5
508,166035,timeout,283,100,-90.84,4,8,0.4742,0,0.900918,80,89,147,86,50,1,27,5,44,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
509,166307,timeout,272,100,-42.43,5,7,0.4734,0,0.907321,99,80,146,76,50,1,19,3,48,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8A20|9E8|10E5|11N1|12E7
510,166571,timeout,264,100,-95.01,3,9,0.4725,0,0.900966,58,88,128,86,50,2,28,6,39,"NA:N,SA:N",0E1|1E20|2A18|3E1|4E20|5A20|6E20|7A20|8E20|9E2|10E2|11N1|12E2
511,166853,timeout,282,100,-67.91,5,7,0.4716,0,0.902863,88,72,145,87,50,2,27,6,47,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8A8|9E5|10E4|11N1|12E4
512,167118,timeout,265,100,-106.37,3,9,0.4708,0,0.873187,57,100,130,85,50,1,27,6,40,"NA:N,SA:N",0E2|1E20|2A18|3E2|4E20|5A19|6E20|7A20|8E20|9E6|10E5|11N1|12E5
513,167408,timeout,290,100,-140.13,6,6,0.4699,0,0.837191,88,68,150,90,50,0,33,2,48,"NA:N,SA:N",0A9|1A20|2A17|3A20|4E18|5A20|6A2|7E20|8E19|9E3|10E4|11N1|12E4
514,167696,timeout,288,100,-57.07,5,7,0.4690,0,0.880188,98,75,150,88,50,3,28,5,44,"NA:N,SA:N",0E9|1E20|2A20|3A18|4A20|5A20|6E19|7A20|8E20|9E3|10E2|11N1|12E2
515,167985,timeout,289,100,-114.51,4,8,0.4680,0,0.914028,77,80,152,87,50,0,30,3,43,"NA:N,SA:N",0E1|1E17|2A20|3E2|4A17|5A20|6E17|7A20|8E17|9E9|10E9|11N1|12E8
516,168277,timeout,292,100,-89.42,4,8,0.4671,0,0.888571,78,84,152,90,50,2,29,7,46,"NA:N,SA:N",0E1|1E20|2A20|3E16|4A20|5A20|6E20|7A18|8E19|9E4|10E2|11N1|12E2
517,168535,timeout,258,100,-37.92,4,8,0.4663,0,0.868059,79,93,131,77,50,2,18,6,48,"NA:N,SA:N",0E2|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
518,168778,timeout,243,100,-77.04,3,9,0.4655,0,0.914659,59,102,120,73,50,0,16,5,42,"NA:N,SA:N",0E3|1E18|2A19|3E3|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
519,169045,timeout,267,100,-15.93,5,7,0.4647,0,0.890759,99,98,148,69,50,1,12,3,49,"NA:N,SA:N",0E4|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8A20|9E20|10E7|11N1|12E8
520,169301,timeout,256,100,-94.66,3,9,0.4639,0,0.885850,54,96,125,81,50,1,24,5,38,"NA:N,SA:N",0E1|1E8|2A14|3E19|4E20|5A20|6E18|7A20|8E17|9E3|10E5|11N1|12E5
521,169569,timeout,268,100,-128.45,3,9,0.4630,0,0.888365,60,68,120,98,50,3,38,7,42,"NA:N,SA:N",0E1|1E11|2A20|3E1|4E20|5A20|6E13|7A20|8E13|9E3|10E3|11N1|12E3
522,169864,timeout,295,100,-88.84,4,8,0.4621,0,0.877050,78,70,147,98,50,5,37,8,45,"NA:N,SA:N",0E1|1E19|2A20|3E3|4A19|5A20|6E19|7A19|8E19|9E3|10E3|11N1|12E3
523,170149,timeout,285,100,-72.96,5,7,0.4612,0,0.910182,87,96,152,83,50,2,23,5,39,"NA:N,SA:N",0E20|1E20|2A18|3A9|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E6
524,170398,timeout,249,100,-100.83,3,8,0.4604,0,0.917286,51,91,117,82,50,1,25,5,31,"NA:N,SA:N",0E17|1E20|2A15|3A16|4E20|5A20|6N1|7E20|8E5|9E3|10E3|11N1|12E3
525,170665,timeout,267,100,-22.41,5,7,0.4596,0,0.914514,99,83,141,76,50,2,17,4,41,"NA:N,SA:N",0E15|1E19|2A19|3A20|4A20|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E4
526,170924,timeout,259,100,-111.89,3,9,0.4587,0,0.921110,60,89,124,85,50,1,27,5,36,"NA:N,SA:N",0E1|1E17|2A20|3E4|4E20|5A20|6E19|7A20|8E18|9E3|10E3|11N1|12E4
527,171201,timeout,277,100,-47.13,7,5,0.4579,0,0.952278,105,68,150,77,50,0,21,0,42,"NA:N,SA:N",0A4|1A16|2A20|3A5|4A20|5A20|6E19|7A20|8E20|9E9|10E10|11N1|12E10
528,171470,timeout,269,100,-64.69,4,8,0.4570,0,0.997154,79,95,139,80,50,2,20,7,42,"NA:N,SA:N",0E1|1E19|2A20|3E19|4A19|5A20|6E20|7A20|8E20|9E8|10E4|11N1|12E4
529,171735,timeout,265,100,-95.68,4,8,0.4562,0,0.943900,78,87,137,78,50,0,21,4,45,"NA:N,SA:N",0E1|1E17|2A20|3E12|4A18|5A20|6E19|7A20|8E16|9E7|10E8|11N1|12E7
530,172026,timeout,291,100,-110.38,4,8,0.4553,0,0.913927,72,79,150,91,50,1,33,5,47,"NA:N,SA:N",0E1|1E10|2A18|3E8|4E20|5A20|6E20|7A20|8A14|9E12|10E4|11N1|12E4
531,172282,timeout,256,100,-69.28,4,8,0.4544,0,0.986420,79,86,127,79,50,1,20,5,42,"NA:N,SA:N",0E1|1E20|2A20|3E19|4A19|5A20|6E20|7A20|8E18|9E3|10E2|11N1|12E3
532,172573,timeout,291,100,-76.10,4,8,0.4535,0,0.936210,80,95,154,92,45,2,27,6,34,"NA:N,SA:N",0A20|1E18|2A20|3E12|4E18|5A20|6E20|7A20|8E20|9E2|10E3|11N1|12E2
533,172852,timeout,279,100,-41.33,5,7,0.4526,0,0.988959,95,88,150,79,50,3,19,6,38,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A15|5A20|6E20|7A20|8A20|9E19|10E3|11N1|12E5
534,173125,timeout,273,100,-44.82,5,7,0.4518,0,0.899549,98,90,150,73,50,0,16,3,49,"NA:N,SA:N",0E1|1A18|2A20|3E16|4A20|5A20|6E20|7A20|8E18|9E12|10E11|11N1|12E12
535,173376,timeout,251,100,-123.24,3,9,0.4510,0,0.969775,55,96,117,92,42,1,27,4,33,"NA:N,SA:N",0E1|1E16|2A15|3E10|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
536,173664,timeout,288,100,-78.48,4,8,0.4501,0,0.934512,80,62,139,99,50,5,37,7,38,"NA:N,SA:N",0E3|1E5|2E8|3A20|4E20|5A20|6A20|7A20|8E20|9E2|10E2|11N1|12E2
537,173953,timeout,289,100,-92.58,5,7,0.4491,0,0.975005,86,83,153,87,49,1,29,3,47,"NA:N,SA:N",0E1|1E18|2A18|3E20|4A19|5A20|6E20|7A20|8A9|9E12|10E5|11N1|12E7
538,174226,timeout,273,100,-102.51,4,8,0.4483,0,0.944297,79,79,138,86,49,1,27,4,46,"NA:N,SA:N",0E1|1E19|2A20|3E15|4A19|5A20|6E20|7A20|8E17|9E2|10E2|11N1|12E3
539,174474,timeout,248,100,-112.13,3,9,0.4475,0,0.986915,60,77,112,88,48,2,28,4,34,"NA:N,SA:N",0E1|1E14|2A20|3E3|4E20|5A20|6E16|7A20|8E16|9E2|10E3|11N1|12E2
540,174744,timeout,270,100,-70.45,4,8,0.4466,0,0.977539,80,88,140,82,48,1,23,3,45,"NA:N,SA:N",0E1|1E12|2A20|3E15|4E20|5A20|6E18|7A20|8A20|9E17|10E2|11N1|12E3
541,175032,timeout,288,100,-60.94,5,7,0.4457,0,0.988281,99,86,155,84,49,2,23,5,46,"NA:N,SA:N",0E5|1E16|2A20|3E20|4A20|5A20|6A19|7A20|8E20|9E9|10E8|11N1|12E8
542,175282,timeout,250,100,-102.65,3,9,0.4449,0,0.964345,59,96,122,78,50,0,21,4,32,"NA:N,SA:N",0E1|1E17|2A19|3E6|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
543,175559,timeout,277,100,-57.22,5,7,0.4441,0,1.082716,92,97,150,77,50,2,18,5,48,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A16|5A20|6E20|7A20|8A16|9E20|10E6|11N1|12E7
544,175839,timeout,280,100,-95.29,4,8,0.4432,0,1.101319,79,73,138,93,49,3,33,6,31,"NA:N,SA:N",0E2|1A19|2A20|3E5|4E20|5A20|6E18|7A20|8E19|9E3|10E3|11N1|12E3
545,176119,timeout,280,100,-30.37,6,6,0.4423,0,1.191293,99,86,152,78,50,2,18,4,29,"NA:N,SA:N",0E19|1A19|2A16|3E20|4A20|5A17|6E20|7A20|8A7|9E19|10E4|11N1|12E4
546,176396,timeout,277,100,-34.05,5,7,0.4414,0,1.093576,92,91,150,80,47,2,19,4,42,"NA:N,SA:N",0E18|1A14|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
547,176680,timeout,284,100,-87.03,5,8,0.4405,0,1.079499,76,91,147,90,47,2,29,4,40,"NA:N,SA:N",0E1|1E1|2E19|3E6|4E20|5A19|6E20|7A20|8A16|9A20|10E20|11A1|12E4
548,176931,timeout,251,100,-83.22,3,9,0.4397,0,1.075460,59,89,121,80,50,1,22,6,46,"NA:N,SA:N",0E1|1E18|2A20|3E5|4E20|5A19|6E19|7A20|8E19|9E2|10E2|11N1|12E3
549,177203,timeout,272,100,-68.13,4,8,0.4389,0,1.068546,77,91,140,87,45,2,24,4,41,"NA:N,SA:N",0E2|1E16|2A20|3E20|4E17|5A19|6A18|7A20|8E20|9E6|10E5|11N1|12E5
550,177463,timeout,260,100,-11.04,5,7,0.4380,0,1.138725,99,95,142,68,50,1,11,3,47,"NA:N,SA:N",0E6|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E9
551,177730,timeout,267,100,-92.19,4,8,0.4372,0,1.105532,80,85,138,80,49,0,22,2,31,"NA:N,SA:N",0E1|1E18|2A20|3E17|4A20|5A20|6E20|7A20|8E16|9E4|10E4|11N1|12E5
552,177989,timeout,259,100,-177.19,2,10,0.4364,0,1.080675,38,94,118,92,49,0,34,5,24,"NA:N,SA:N",0E1|1E1|2E19|3E5|4E20|5A20|6E20|7A18|8E19|9E3|10E3|11N1|12E3
553,178250,timeout,261,100,-117.59,3,9,0.4355,0,1.055259,60,102,129,82,50,0,24,5,44,"NA:N,SA:N",0E2|1E20|2A20|3E6|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E5
554,178535,timeout,285,100,-66.99,5,7,0.4346,0,1.097227,89,82,150,85,50,2,26,5,48,"NA:N,SA:N",0E11|1E20|2A14|3A15|4A20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
555,178798,timeout,263,100,-24.53,5,7,0.4338,0,1.169379,98,96,146,69,48,0,12,1,45,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E6
556,179016,timeout,218,100,-54.50,3,9,0.4331,0,1.133486,60,92,98,70,50,1,11,6,41,"NA:N,SA:N",0E1|1E20|2A20|3E1|4E20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E3
557,179296,timeout,280,100,-74.23,5,7,0.4322,0,1.120022,90,88,150,80,50,1,23,3,47,"NA:N,SA:N",0E13|1A10|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
558,179578,timeout,282,100,-120.64,4,8,0.4313,0,1.156372,79,80,142,91,49,1,33,4,41,"NA:N,SA:N",0E6|1A19|2A20|3E7|4E20|5A20|6E20|7A20|8E18|9E3|10E3|11N1|12E3
559,179837,timeout,259,100,-100.22,4,8,0.4305,0,1.180285,80,87,128,81,50,0,22,5,46,"NA:N,SA:N",0E1|1E19|2A20|3E16|4A20|5A20|6E20|7A20|8E10|9E5|10E8|11N1|12E8
560,180092,timeout,255,100,-111.93,3,9,0.4297,0,1.178047,58,87,122,83,50,0,26,4,43,"NA:N,SA:N",0E1|1E11|2A20|3E14|4E20|5A18|6E16|7A20|8E16|9E3|10E3|11N1|12E3
561,180351,timeout,259,100,-56.35,4,8,0.4289,0,1.185079,80,102,138,71,50,0,14,3,42,"NA:N,SA:N",0E1|1E16|2A20|3E15|4A20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
562,180620,timeout,269,100,8.50,5,7,0.4280,0,1.221566,100,99,148,72,49,3,11,4,46,"NA:N,SA:N",0E15|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
563,180917,timeout,297,100,-74.05,7,6,0.4271,0,1.193184,89,69,152,97,48,3,35,3,43,"NA:N,SA:N",0E1|1E17|2A19|3E11|4E17|5A17|6E20|7A18|8A20|9A13|10A1|11A1|12E3
564,181188,timeout,271,100,-37.36,5,7,0.4262,0,2.070225,100,92,147,74,50,1,17,2,42,"NA:N,SA:N",0E11|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
565,181487,timeout,299,100,-81.94,8,5,0.4253,0,2.432136,85,66,152,99,48,3,36,3,45,"NA:N,SA:N",0E1|1E19|2A11|3E17|4A18|5A20|6E20|7A17|8A1|9A15|10A1|11A2|12E9
566,181751,timeout,264,100,-91.14,4,8,0.4245,0,2.822583,79,81,134,80,50,0,24,3,44,"NA:N,SA:N",0E1|1E18|2A20|3E16|4A20|5A20|6E20|7A19|8E17|9E3|10E3|11N1|12E3
567,182043,timeout,292,100,-73.42,5,7,0.4235,0,2.035954,97,80,153,89,50,3,27,7,35,"NA:N,SA:N",0E3|1E20|2A20|3A20|4A18|5A20|6E20|7A19|8E19|9E8|10E5|11N1|12E5
568,182344,timeout,301,100,-186.90,4,8,0.4226,0,1.601715,65,102,155,116,30,0,39,3,16,"NA:N,SA:N",0E17|1E20|2A20|3A13|4E20|5A12|6E20|7A20|8E13|9E4|10E4|11N1|12E4
569,182622,timeout,278,100,-82.24,5,7,0.4217,0,1.311757,98,88,152,77,49,0,20,2,24,"NA:N,SA:N",0E7|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E16|9E9|10E8|11N1|12E8
570,182891,timeout,269,100,-97.75,4,8,0.4208,0,1.215995,79,101,143,84,42,0,21,2,12,"NA:N,SA:N",0E13|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
571,183157,timeout,266,100,-15.91,7,5,0.4200,0,1.198137,104,97,150,66,50,0,9,1,15,"NA:N,SA:N",0A20|1A1|2A20|3A11|4A20|5A20|6E19|7A12|8E20|9E19|10E20|11N1|12E19
572,183418,timeout,261,100,-37.83,5,7,0.4192,0,1.109295,100,90,142,69,50,0,11,3,23,"NA:N,SA:N",0E19|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E4
573,183706,timeout,288,100,-99.82,6,6,0.4183,0,1.148068,99,80,153,86,49,1,27,3,16,"NA:N,SA:N",0E20|1A10|2A17|3E20|4A13|5A20|6A20|7A19|8E20|9E7|10E7|11N1|12E6
574,183985,timeout,279,100,-98.28,5,7,0.4174,0,1.094094,83,96,150,84,45,1,23,2,17,"NA:N,SA:N",0E17|1E18|2A16|3E20|4A20|5A20|6E20|7A20|8A7|9E16|10E2|11N1|12E3
575,184264,timeout,279,100,-36.67,5,7,0.4165,0,1.108466,95,94,152,77,50,3,17,5,14,"NA:N,SA:N",0E1|1E20|2A20|3A15|4A20|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E11
576,184542,timeout,278,100,-76.61,5,7,0.4156,0,1.075128,97,91,153,76,49,0,19,2,22,"NA:N,SA:N",0E17|1A19|2A20|3E20|4A20|5A18|6E20|7A20|8E20|9E5|10E4|11N1|12E5
577,184817,timeout,275,100,-91.18,5,7,0.4147,0,1.075254,95,95,150,75,50,0,18,3,23,"NA:N,SA:N",0E10|1A15|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E8
578,185107,timeout,290,100,-109.31,5,7,0.4138,0,1.042581,76,82,150,90,50,2,32,4,18,"NA:N,SA:N",0E8|1A14|2A15|3E20|4A7|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E5
579,185380,timeout,273,100,-114.98,4,8,0.4130,0,1.081211,78,104,146,78,49,0,20,4,15,"NA:N,SA:N",0E1|1E15|2A19|3E18|4A19|5A20|6E20|7A20|8E18|9E11|10E10|11N1|12E11
580,185663,timeout,283,100,-91.14,7,5,0.4121,0,1.092230,91,89,152,82,49,0,24,1,27,"NA:N,SA:N",0A1|1A12|2A14|3A13|4A20|5A20|6E19|7A11|8E20|9E17|10E16|11N1|12E17
581,185945,timeout,282,100,-56.19,6,6,0.4112,0,1.090312,104,84,155,78,49,0,20,1,30,"NA:N,SA:N",0A4|1A20|2A20|3E19|4A20|5A20|6E19|7A20|8E20|9E9|10E8|11N1|12E9
582,186213,timeout,268,100,-47.94,5,7,0.4103,0,0.985052,100,96,146,73,49,0,15,2,41,"NA:N,SA:N",0E14|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E19|9E7|10E8|11N1|12E8
583,186476,timeout,263,100,-79.66,4,8,0.4095,0,0.987086,78,92,136,79,48,0,21,3,41,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
584,186747,timeout,271,100,-41.14,6,6,0.4086,0,1.032311,90,100,148,77,46,0,17,0,42,"NA:N,SA:N",0A3|1A16|2A20|3E19|4A11|5A20|6E20|7A20|8E20|9E13|10E14|11N1|12E14
585,187017,timeout,270,100,-81.68,4,8,0.4078,0,0.951214,79,89,140,83,47,0,24,2,42,"NA:N,SA:N",0E3|1E18|2A20|3E19|4A19|5A20|6E19|7A20|8E20|9E4|10E3|11N1|12E3
586,187313,timeout,296,100,-119.85,6,6,0.4068,0,0.946784,89,65,152,94,50,1,35,3,46,"NA:N,SA:N",0A13|1A18|2A20|3E18|4A4|5A14|6E20|7A20|8E19|9E3|10E3|11N1|12E2
587,187591,timeout,278,100,-34.73,6,6,0.4060,0,0.910929,103,85,153,76,49,1,18,2,48,"NA:N,SA:N",0A14|1A20|2A20|3E19|4A20|5A9|6E20|7A20|8E20|9E9|10E9|11N1|12E8
588,187861,timeout,270,100,-109.27,4,8,0.4051,0,0.879136,77,78,135,86,49,0,28,4,48,"NA:N,SA:N",0E1|1E18|2A20|3E14|4A19|5A20|6E20|7A18|8E12|9E3|10E5|11N1|12E5
589,188139,timeout,278,100,-45.35,5,7,0.4042,0,0.860535,88,91,150,78,50,1,21,3,47,"NA:N,SA:N",0E18|1A20|2A8|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E4
590,188411,timeout,272,100,-28.87,5,7,0.4034,0,0.841382,100,95,151,72,49,0,14,2,46,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
591,188686,timeout,275,100,-49.34,5,7,0.4025,0,0.802726,90,91,150,75,50,0,18,3,48,"NA:N,SA:N",0E19|1A14|2A20|3E20|4A16|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
592,188951,timeout,265,100,-20.29,5,7,0.4017,0,0.786192,100,93,146,69,50,0,11,3,43,"NA:N,SA:N",0E16|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E15|9E8|10E6|11N1|12E8
593,189234,timeout,283,100,-46.60,6,6,0.4008,0,0.797012,100,84,155,79,49,0,20,2,46,"NA:N,SA:N",0A15|1A20|2A9|3E20|4A20|5A17|6E20|7A19|8E19|9E9|10E8|11N1|12E8
594,189482,timeout,248,100,-38.59,7,5,0.4000,0,0.714458,74,96,127,72,49,0,15,0,41,"NA:N,SA:N",0A20|1A14|2A4|3A1|4A18|5A16|6E19|7A1|8E20|9E19|10E19|11N1|12E19
595,189754,timeout,272,100,-57.15,5,7,0.3991,0,0.723574,97,86,146,76,50,0,19,3,47,"NA:N,SA:N",0E19|1A17|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E2|11N1|12E2
596,190041,timeout,287,100,-102.27,6,6,0.3982,0,0.696013,86,77,152,85,50,0,28,1,45,"NA:N,SA:N",0A18|1A20|2A3|3E20|4A20|5A6|6E20|7A19|8E19|9E6|10E6|11N1|12E6
597,190326,timeout,285,100,-82.25,6,6,0.3973,0,0.712766,98,77,152,83,50,0,26,1,46,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A9|5A9|6E15|7A20|8E17|9E9|10E9|11N1|12E9
598,190577,timeout,251,100,-46.84,4,8,0.3965,0,0.689765,80,93,129,75,47,0,14,4,40,"NA:N,SA:N",0E2|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
599,190845,timeout,268,100,-72.09,6,6,0.3957,0,0.682803,89,103,145,79,44,0,18,0,43,"NA:N,SA:N",0A19|1A20|2A1|3E19|4A10|5A20|6E20|7A19|8E20|9E14|10E15|11N1|12E15
600,191122,timeout,277,100,-34.36,7,5,0.3948,0,0.676858,103,91,152,75,50,0,16,2,45,"NA:N,SA:N",0A20|1A13|2A20|3A10|4A20|5A17|6E18|7A3|8E20|9E17|10E18|11N1|12E18
601,191399,timeout,277,100,-82.08,6,6,0.3939,0,0.696329,89,92,150,77,50,0,20,2,47,"NA:N,SA:N",0A20|1A6|2A20|3E18|4A3|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E12
602,191682,timeout,283,100,-60.57,6,6,0.3930,0,0.687077,104,68,152,81,50,0,24,1,44,"NA:N,SA:N",0A20|1A20|2A7|3E19|4A18|5A20|6E20|7A19|8E18|9E4|10E4|11N1|12E3
603,191964,timeout,282,100,-64.16,6,6,0.3921,0,0.670594,95,86,152,82,48,0,23,1,44,"NA:N,SA:N",0A17|1A20|2A8|3E20|4A20|5A10|6E20|7A20|8E20|9E9|10E9|11N1|12E8
