episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
7224,150604,loss,20,-65.50,0,7,0.0500,0,0.011367
7225,150628,loss,24,-68.50,0,7,0.0500,0,0.017892
7226,150657,loss,29,-70.50,0,7,0.0500,0,0.020484
7227,150669,loss,12,-62.50,0,7,0.0500,0,0.011442
7228,150684,loss,15,-64.00,0,7,0.0500,0,0.010625
7229,150695,loss,11,-62.00,0,7,0.0500,0,0.065761
7230,150716,loss,21,-67.00,0,7,0.0500,0,0.012580
7231,150733,loss,17,-65.00,0,7,0.0500,0,0.015322
7232,150756,loss,23,-68.00,0,7,0.0500,0,0.015018
7233,150783,loss,27,-69.50,0,7,0.0500,0,0.016418
7234,150797,loss,14,-63.50,0,7,0.0500,0,0.014170
7235,150814,loss,17,-63.00,0,7,0.0500,0,0.012879
7236,150833,loss,19,-66.00,0,7,0.0500,0,0.012137
7237,150846,loss,13,-62.00,0,7,0.0500,0,0.012456
7238,150869,loss,23,-68.00,0,7,0.0500,0,0.012971
7239,150882,loss,13,-63.00,0,7,0.0500,0,0.010554
7240,150905,loss,23,-68.00,0,7,0.0500,0,0.011052
7241,150931,loss,26,-69.50,0,7,0.0500,0,0.011297
7242,150944,loss,13,-63.00,0,7,0.0500,0,0.015100
7243,150966,loss,22,-67.00,0,7,0.0500,0,0.014463
7244,150983,loss,17,-64.00,0,7,0.0500,0,0.010934
7245,151002,loss,19,-66.00,0,7,0.0500,0,0.015253
7246,151023,loss,21,-67.00,0,7,0.0500,0,0.010593
7247,151040,loss,17,-64.00,0,7,0.0500,0,0.014112
7248,151053,loss,13,-63.00,0,7,0.0500,0,0.013315
7249,151076,loss,23,-68.00,0,7,0.0500,0,0.019206
7250,151098,loss,22,-68.00,0,8,0.0500,0,0.017379
7251,151111,loss,13,-63.00,0,7,0.0500,0,0.018295
7252,151128,loss,17,-65.00,0,7,0.0500,0,0.012944
7253,151145,loss,17,-65.00,0,7,0.0500,0,0.013254
7254,151162,loss,17,-65.00,0,7,0.0500,0,0.013939
7255,151176,loss,14,-63.50,0,7,0.0500,0,0.011558
7256,151201,loss,25,-69.00,0,7,0.0500,0,0.009881
7257,151214,loss,13,-63.00,0,7,0.0500,0,0.013048
7258,151227,loss,13,-63.00,0,7,0.0500,0,0.015202
7259,151248,loss,21,-66.00,0,7,0.0500,0,0.010580
7260,151278,loss,30,-71.00,0,7,0.0500,0,0.013099
7261,151315,loss,37,-74.00,0,7,0.0500,0,0.014203
7262,151330,loss,15,-64.00,0,7,0.0500,0,0.013739
7263,151375,loss,45,-79.50,0,8,0.0500,0,0.012201
7264,151398,loss,23,-68.00,0,7,0.0500,0,0.014202
7265,151417,loss,19,-66.00,0,7,0.0500,0,0.014614
7266,151436,loss,19,-65.50,0,7,0.0500,0,0.010821
7267,151455,loss,19,-65.00,0,7,0.0500,0,0.012824
7268,151472,loss,17,-64.50,0,7,0.0500,0,0.009915
7269,151503,loss,31,-71.00,0,7,0.0500,0,0.033408
7270,151520,loss,17,-65.00,0,7,0.0500,0,0.009517
7271,151537,loss,17,-64.00,0,7,0.0500,0,0.016902
7272,151562,loss,25,-68.00,0,7,0.0500,0,0.013143
7273,151589,loss,27,-70.00,0,7,0.0500,0,0.012187
7274,151616,loss,27,-70.00,0,7,0.0500,0,0.014022
7275,151627,loss,11,-61.50,0,7,0.0500,0,0.024853
7276,151645,loss,18,-65.50,0,7,0.0500,0,0.010656
7277,151666,loss,21,-68.50,0,8,0.0500,0,0.046650
7278,151693,loss,27,-70.00,0,7,0.0500,0,0.015073
7279,151732,loss,39,-72.50,0,7,0.0500,0,0.013322
7280,151744,loss,12,-61.50,0,7,0.0500,0,0.012444
7281,151763,loss,19,-66.00,0,7,0.0500,0,0.014191
7282,151778,loss,15,-61.00,0,7,0.0500,0,0.014650
7283,151793,loss,15,-63.50,0,7,0.0500,0,0.013117
7284,151812,loss,19,-66.00,0,7,0.0500,0,0.015700
7285,151831,loss,19,-65.00,0,7,0.0500,0,0.014974
7286,151845,loss,14,-63.50,0,7,0.0500,0,0.015692
7287,151864,loss,19,-65.50,0,7,0.0500,0,0.015080
7288,151887,loss,23,-68.00,0,7,0.0500,0,0.017301
7289,151904,loss,17,-65.00,0,7,0.0500,0,0.016915
7290,151921,loss,17,-65.00,0,7,0.0500,0,0.014520
7291,151946,loss,25,-69.00,0,7,0.0500,0,0.014708
7292,151977,loss,31,-71.50,0,7,0.0500,0,0.038439
7293,152006,loss,29,-71.00,0,7,0.0500,0,0.013160
7294,152025,loss,19,-66.00,0,7,0.0500,0,0.013977
7295,152041,loss,16,-64.00,0,7,0.0500,0,0.012810
7296,152064,loss,23,-68.00,0,7,0.0500,0,0.015204
7297,152080,loss,16,-64.50,0,7,0.0500,0,0.014520
7298,152095,loss,15,-64.00,0,7,0.0500,0,0.013890
7299,152118,loss,23,-68.00,0,7,0.0500,0,0.011376
7300,152149,loss,31,-69.00,0,7,0.0500,0,0.030602
7301,152171,loss,22,-67.50,0,7,0.0500,0,0.013127
7302,152186,loss,15,-64.00,0,7,0.0500,0,0.020297
7303,152199,loss,13,-63.00,0,7,0.0500,0,0.021674
7304,152219,loss,20,-66.50,0,7,0.0500,0,0.019182
7305,152234,loss,15,-63.50,0,7,0.0500,0,0.013566
7306,152257,loss,23,-67.50,0,7,0.0500,0,0.042901
7307,152274,loss,17,-64.00,0,7,0.0500,0,0.018859
7308,152296,loss,22,-67.50,0,7,0.0500,0,0.013119
7309,152313,loss,17,-65.00,0,7,0.0500,0,0.021135
7310,152330,loss,17,-64.00,0,7,0.0500,0,0.016287
7311,152345,loss,15,-64.00,0,7,0.0500,0,0.014400
7312,152360,loss,15,-63.00,0,7,0.0500,0,0.014289
7313,152379,loss,19,-65.50,0,7,0.0500,0,0.012235
7314,152389,loss,10,-61.00,0,7,0.0500,0,0.025551
7315,152418,loss,29,-71.00,0,7,0.0500,0,0.019961
7316,152437,loss,19,-64.00,0,7,0.0500,0,0.015311
7317,152460,loss,23,-67.00,0,7,0.0500,0,0.014163
7318,152471,loss,11,-62.00,0,7,0.0500,0,0.018578
7319,152490,loss,19,-66.00,0,7,0.0500,0,0.011828
7320,152507,loss,17,-64.00,0,7,0.0500,0,0.012511
7321,152528,loss,21,-67.00,0,7,0.0500,0,0.014445
7322,152549,loss,21,-66.50,0,7,0.0500,0,0.015886
7323,152564,loss,15,-64.00,0,7,0.0500,0,0.015713
7324,152591,loss,27,-68.00,0,7,0.0500,0,0.010482
7325,152612,loss,21,-66.50,0,7,0.0500,0,0.014283
7326,152625,loss,13,-63.00,0,7,0.0500,0,0.013009
7327,152648,loss,23,-67.50,0,7,0.0500,0,0.043460
7328,152673,loss,25,-68.00,0,7,0.0500,0,0.018572
7329,152693,loss,20,-67.00,0,8,0.0500,0,0.044437
7330,152707,loss,14,-63.50,0,7,0.0500,0,0.011855
7331,152724,loss,17,-65.00,0,7,0.0500,0,0.018625
7332,152745,loss,21,-67.00,0,7,0.0500,0,0.011195
7333,152762,loss,17,-65.00,0,7,0.0500,0,0.010966
7334,152783,loss,21,-67.00,0,7,0.0500,0,0.010072
7335,152806,loss,23,-68.00,0,7,0.0500,0,0.009619
7336,152830,loss,24,-69.00,0,8,0.0500,0,0.016077
7337,152845,loss,15,-63.50,0,7,0.0500,0,0.024418
7338,152858,loss,13,-63.00,0,7,0.0500,0,0.064303
7339,152871,loss,13,-63.00,0,7,0.0500,0,0.012877
7340,152898,loss,27,-70.00,0,7,0.0500,0,0.015286
7341,152933,loss,35,-74.00,0,7,0.0500,0,0.012984
7342,152964,loss,31,-70.00,0,7,0.0500,0,0.013951
7343,152979,loss,15,-64.00,0,7,0.0500,0,0.012257
7344,153004,loss,25,-69.00,0,7,0.0500,0,0.017277
7345,153023,loss,19,-65.00,0,7,0.0500,0,0.014825
7346,153042,loss,19,-66.00,0,7,0.0500,0,0.018356
7347,153058,loss,16,-63.50,0,7,0.0500,0,0.015386
7348,153071,loss,13,-63.00,0,7,0.0500,0,0.011689
7349,153088,loss,17,-65.00,0,7,0.0500,0,0.017630
7350,153113,loss,25,-68.00,0,7,0.0500,0,0.015369
7351,153135,loss,22,-66.00,0,7,0.0500,0,0.013993
7352,153169,loss,34,-75.00,0,8,0.0500,0,0.016649
7353,153187,loss,18,-64.50,0,7,0.0500,0,0.011709
7354,153207,loss,20,-66.00,0,7,0.0500,0,0.009259
7355,153226,loss,19,-66.00,0,7,0.0500,0,0.015731
7356,153243,loss,17,-66.00,0,8,0.0500,0,0.010609
7357,153260,loss,17,-64.50,0,7,0.0500,0,0.015024
7358,153277,loss,17,-64.00,0,7,0.0500,0,0.012355
7359,153308,loss,31,-71.50,0,7,0.0500,0,0.014732
7360,153329,loss,21,-67.00,0,7,0.0500,0,0.015422
7361,153346,loss,17,-65.00,0,7,0.0500,0,0.014230
7362,153369,loss,23,-67.50,0,7,0.0500,0,0.013875
7363,153386,loss,17,-65.00,0,7,0.0500,0,0.019546
7364,153408,loss,22,-66.50,0,7,0.0500,0,0.013371
7365,153429,loss,21,-67.00,0,7,0.0500,0,0.012527
7366,153444,loss,15,-64.00,0,7,0.0500,0,0.012443
7367,153471,loss,27,-71.00,0,8,0.0500,0,0.034648
7368,153497,loss,26,-68.00,0,7,0.0500,0,0.012946
7369,153516,loss,19,-65.50,0,7,0.0500,0,0.012415
7370,153534,loss,18,-65.50,0,7,0.0500,0,0.053987
7371,153555,loss,21,-67.00,0,7,0.0500,0,0.016756
7372,153572,loss,17,-65.00,0,7,0.0500,0,0.014375
7373,153583,loss,11,-61.50,0,7,0.0500,0,0.013938
7374,153603,loss,20,-66.00,0,7,0.0500,0,0.012802
7375,153624,loss,21,-66.00,0,7,0.0500,0,0.013891
7376,153639,loss,15,-64.00,0,7,0.0500,0,0.017309
7377,153654,loss,15,-64.00,0,7,0.0500,0,0.021305
7378,153667,loss,13,-63.00,0,7,0.0500,0,0.020544
7379,153687,loss,20,-66.00,0,7,0.0500,0,0.018481
7380,153703,loss,16,-64.50,0,7,0.0500,0,0.010662
7381,153738,loss,35,-71.50,0,7,0.0500,0,0.032171
7382,153757,loss,19,-66.00,0,7,0.0500,0,0.013119
7383,153772,loss,15,-64.00,0,7,0.0500,0,0.020198
7384,153791,loss,19,-66.00,0,7,0.0500,0,0.023461
7385,153814,loss,23,-68.00,0,7,0.0500,0,0.014040
7386,153831,loss,17,-64.50,0,7,0.0500,0,0.019130
7387,153846,loss,15,-63.00,0,7,0.0500,0,0.029435
7388,153865,loss,19,-66.00,0,7,0.0500,0,0.014039
7389,153896,loss,31,-70.50,0,7,0.0500,0,0.017058
7390,153915,loss,19,-66.00,0,7,0.0500,0,0.013890
7391,153944,loss,29,-69.50,0,7,0.0500,0,0.015133
7392,153971,loss,27,-70.00,0,7,0.0500,0,0.011770
7393,153994,loss,23,-67.50,0,7,0.0500,0,0.014392
7394,154007,loss,13,-63.00,0,7,0.0500,0,0.010363
7395,154032,loss,25,-68.00,0,7,0.0500,0,0.018216
7396,154047,loss,15,-64.00,0,7,0.0500,0,0.013040
7397,154065,loss,18,-64.50,0,7,0.0500,0,0.011005
7398,154081,loss,16,-63.00,0,7,0.0500,0,0.012611
7399,154108,loss,27,-69.00,0,7,0.0500,0,0.012454
7400,154127,loss,19,-65.00,0,7,0.0500,0,0.013456
7401,154155,loss,28,-70.50,0,7,0.0500,0,0.010868
7402,154182,loss,27,-69.00,0,7,0.0500,0,0.015928
7403,154201,loss,19,-66.00,0,7,0.0500,0,0.013559
7404,154222,loss,21,-66.50,0,7,0.0500,0,0.047412
7405,154237,loss,15,-64.00,0,7,0.0500,0,0.024141
7406,154268,loss,31,-72.00,0,7,0.0500,0,0.015765
7407,154283,loss,15,-63.00,0,7,0.0500,0,0.024028
7408,154296,loss,13,-64.50,0,7,0.0500,0,0.010993
7409,154313,loss,17,-65.00,0,7,0.0500,0,0.015990
7410,154333,loss,20,-65.50,0,7,0.0500,0,0.017005
7411,154346,loss,13,-63.00,0,7,0.0500,0,0.063869
7412,154371,loss,25,-70.50,0,8,0.0500,0,0.015146
7413,154402,loss,31,-71.00,0,7,0.0500,0,0.014556
7414,154421,loss,19,-66.00,0,7,0.0500,0,0.011490
7415,154436,loss,15,-64.00,0,7,0.0500,0,0.011720
7416,154453,loss,17,-66.00,0,7,0.0500,0,0.015287
7417,154472,loss,19,-66.00,0,7,0.0500,0,0.052890
7418,154493,loss,21,-66.50,0,8,0.0500,0,0.043780
7419,154528,loss,35,-74.00,0,7,0.0500,0,0.014332
7420,154543,loss,15,-63.50,0,7,0.0500,0,0.011785
7421,154558,loss,15,-64.00,0,7,0.0500,0,0.019850
7422,154583,loss,25,-68.00,0,7,0.0500,0,0.015587
7423,154594,loss,11,-62.00,0,7,0.0500,0,0.014837
7424,154615,loss,21,-67.00,0,7,0.0500,0,0.016244
7425,154642,loss,27,-70.00,0,7,0.0500,0,0.012706
7426,154657,loss,15,-64.00,0,7,0.0500,0,0.010945
7427,154668,loss,11,-62.00,0,7,0.0500,0,0.014391
7428,154683,loss,15,-64.00,0,7,0.0500,0,0.015617
7429,154699,loss,16,-64.50,0,7,0.0500,0,0.013614
7430,154720,loss,21,-67.50,0,8,0.0500,0,0.013191
7431,154741,loss,21,-67.00,0,7,0.0500,0,0.012213
7432,154776,loss,35,-74.50,0,8,0.0500,0,0.015448
7433,154787,loss,11,-62.00,0,7,0.0500,0,0.015331
7434,154811,loss,24,-68.50,0,7,0.0500,0,0.015145
7435,154824,loss,13,-63.00,0,7,0.0500,0,0.012958
7436,154849,loss,25,-68.00,0,7,0.0500,0,0.014755
7437,154866,loss,17,-66.00,0,7,0.0500,0,0.013273
7438,154879,loss,13,-63.00,0,7,0.0500,0,0.012376
7439,154890,loss,11,-62.00,0,7,0.0500,0,0.011935
7440,154903,loss,13,-63.00,0,7,0.0500,0,0.016784
7441,154923,loss,20,-64.50,0,7,0.0500,0,0.049856
7442,154943,loss,20,-66.50,0,7,0.0500,0,0.014680
7443,154960,loss,17,-65.00,0,7,0.0500,0,0.013889
7444,154977,loss,17,-65.00,0,7,0.0500,0,0.013611
7445,155002,loss,25,-69.00,0,7,0.0500,0,0.014461
7446,155023,loss,21,-66.00,0,7,0.0500,0,0.015644
7447,155040,loss,17,-65.00,0,7,0.0500,0,0.011952
7448,155053,loss,13,-63.00,0,7,0.0500,0,0.010199
7449,155075,loss,22,-67.50,0,7,0.0500,0,0.017077
7450,155095,loss,20,-66.00,0,7,0.0500,0,0.013051
7451,155110,loss,15,-64.00,0,7,0.0500,0,0.016230
7452,155125,loss,15,-63.00,0,7,0.0500,0,0.014233
7453,155150,loss,25,-69.00,0,7,0.0500,0,0.013493
7454,155175,loss,25,-68.00,0,7,0.0500,0,0.015919
7455,155199,loss,24,-67.50,0,7,0.0500,0,0.067174
7456,155215,loss,16,-64.50,0,7,0.0500,0,0.014733
7457,155235,loss,20,-68.00,0,7,0.0500,0,0.014744
7458,155246,loss,11,-62.00,0,7,0.0500,0,0.011540
7459,155267,loss,21,-66.00,0,7,0.0500,0,0.009574
7460,155289,loss,22,-67.00,0,7,0.0500,0,0.010690
7461,155312,loss,23,-68.00,0,7,0.0500,0,0.014607
7462,155338,loss,26,-70.50,0,8,0.0500,0,0.015191
7463,155356,loss,18,-64.00,0,7,0.0500,0,0.012518
7464,155377,loss,21,-67.00,0,7,0.0500,0,0.012674
7465,155396,loss,19,-65.00,0,7,0.0500,0,0.011595
7466,155417,loss,21,-67.00,0,7,0.0500,0,0.014903
7467,155430,loss,13,-63.00,0,7,0.0500,0,0.012818
7468,155445,loss,15,-63.00,0,7,0.0500,0,0.017648
7469,155463,loss,18,-65.50,0,7,0.0500,0,0.012763
7470,155480,loss,17,-65.00,0,7,0.0500,0,0.018127
7471,155507,loss,27,-69.50,0,7,0.0500,0,0.012706
7472,155533,loss,26,-69.00,0,7,0.0500,0,0.017120
7473,155548,loss,15,-64.00,0,7,0.0500,0,0.013788
7474,155561,loss,13,-63.00,0,7,0.0500,0,0.011635
7475,155582,loss,21,-64.00,0,7,0.0500,0,0.012084
7476,155596,loss,14,-63.50,0,7,0.0500,0,0.013399
7477,155611,loss,15,-64.00,0,7,0.0500,0,0.018395
7478,155636,loss,25,-69.00,0,7,0.0500,0,0.016160
7479,155655,loss,19,-66.00,0,7,0.0500,0,0.018380
7480,155675,loss,20,-66.50,0,7,0.0500,0,0.014158
7481,155698,loss,23,-67.50,0,7,0.0500,0,0.013764
7482,155711,loss,13,-63.00,0,7,0.0500,0,0.016856
7483,155730,loss,19,-66.00,0,7,0.0500,0,0.012782
7484,155747,loss,17,-64.00,0,7,0.0500,0,0.018268
7485,155764,loss,17,-65.00,0,7,0.0500,0,0.018323
7486,155781,loss,17,-65.00,0,7,0.0500,0,0.015427
7487,155798,loss,17,-65.00,0,7,0.0500,0,0.017328
7488,155808,loss,10,-61.50,0,7,0.0500,0,0.014173
7489,155820,loss,12,-62.50,0,7,0.0500,0,0.013053
7490,155837,loss,17,-65.00,0,7,0.0500,0,0.014723
7491,155866,loss,29,-69.50,0,7,0.0500,0,0.016158
7492,155887,loss,21,-66.00,0,7,0.0500,0,0.013622
7493,155898,loss,11,-62.00,0,7,0.0500,0,0.016963
7494,155911,loss,13,-63.00,0,7,0.0500,0,0.013921
7495,155924,loss,13,-63.00,0,7,0.0500,0,0.014608
7496,155940,loss,16,-64.50,0,7,0.0500,0,0.011415
7497,155959,loss,19,-66.00,0,7,0.0500,0,0.012804
7498,155978,loss,19,-66.00,0,7,0.0500,0,0.011989
7499,155996,loss,18,-64.50,0,7,0.0500,0,0.010800
7500,156022,loss,26,-69.50,0,7,0.0500,0,0.018298
7501,156039,loss,17,-65.00,0,7,0.0500,0,0.016309
7502,156050,loss,11,-61.50,0,7,0.0500,0,0.009554
7503,156072,loss,22,-67.50,0,7,0.0500,0,0.013226
7504,156093,loss,21,-67.00,0,7,0.0500,0,0.012060
7505,156111,loss,18,-65.50,0,7,0.0500,0,0.011470
7506,156134,loss,23,-68.00,0,7,0.0500,0,0.040445
7507,156157,loss,23,-68.00,0,7,0.0500,0,0.014618
7508,156182,loss,25,-67.00,0,7,0.0500,0,0.017657
7509,156197,loss,15,-64.00,0,7,0.0500,0,0.011795
7510,156218,loss,21,-67.00,0,7,0.0500,0,0.014845
7511,156233,loss,15,-64.00,0,7,0.0500,0,0.018922
7512,156254,loss,21,-65.00,0,7,0.0500,0,0.015203
7513,156293,loss,39,-77.00,0,8,0.0500,0,0.016283
7514,156310,loss,17,-65.00,0,7,0.0500,0,0.017748
7515,156332,loss,22,-67.50,0,7,0.0500,0,0.016452
7516,156347,loss,15,-64.00,0,7,0.0500,0,0.021025
7517,156372,loss,25,-69.00,0,7,0.0500,0,0.014666
7518,156388,loss,16,-64.50,0,7,0.0500,0,0.018401
7519,156416,loss,28,-68.50,0,7,0.0500,0,0.016584
7520,156439,loss,23,-67.50,0,7,0.0500,0,0.017996
7521,156460,loss,21,-67.00,0,7,0.0500,0,0.041050
7522,156485,loss,25,-68.00,0,7,0.0500,0,0.018220
7523,156502,loss,17,-64.50,0,7,0.0500,0,0.011501
7524,156517,loss,15,-64.00,0,7,0.0500,0,0.014222
7525,156537,loss,20,-66.50,0,7,0.0500,0,0.013744
7526,156568,loss,31,-70.00,0,7,0.0500,0,0.015589
7527,156590,loss,22,-67.50,0,7,0.0500,0,0.013660
7528,156601,loss,11,-61.50,0,7,0.0500,0,0.014416
7529,156633,loss,32,-72.50,0,7,0.0500,0,0.019364
7530,156648,loss,15,-64.00,0,7,0.0500,0,0.020561
7531,156661,loss,13,-63.00,0,7,0.0500,0,0.018527
7532,156680,loss,19,-65.50,0,7,0.0500,0,0.011214
7533,156695,loss,15,-64.00,0,7,0.0500,0,0.017597
7534,156710,loss,15,-64.00,0,7,0.0500,0,0.015678
7535,156727,loss,17,-65.00,0,7,0.0500,0,0.052294
7536,156744,loss,17,-65.00,0,7,0.0500,0,0.013380
7537,156757,loss,13,-62.50,0,7,0.0500,0,0.012690
7538,156776,loss,19,-66.00,0,7,0.0500,0,0.016561
7539,156793,loss,17,-65.00,0,7,0.0500,0,0.060918
7540,156810,loss,17,-65.00,0,7,0.0500,0,0.012667
7541,156821,loss,11,-62.00,0,7,0.0500,0,0.010334
7542,156838,loss,17,-65.00,0,7,0.0500,0,0.048036
7543,156877,loss,39,-75.00,0,7,0.0500,0,0.013488
7544,156904,loss,27,-71.50,0,8,0.0500,0,0.015160
7545,156927,loss,23,-68.00,0,7,0.0500,0,0.014721
7546,156944,loss,17,-64.00,0,7,0.0500,0,0.012741
7547,156966,loss,22,-67.50,0,7,0.0500,0,0.012885
7548,156982,loss,16,-64.50,0,7,0.0500,0,0.013485
7549,156999,loss,17,-64.00,0,7,0.0500,0,0.011170
7550,157036,loss,37,-74.50,0,7,0.0500,0,0.014083
7551,157055,loss,19,-67.50,0,8,0.0500,0,0.012534
7552,157067,loss,12,-62.00,0,7,0.0500,0,0.011073
7553,157107,loss,40,-76.50,0,7,0.0500,0,0.012361
7554,157122,loss,15,-64.00,0,7,0.0500,0,0.012367
7555,157141,loss,19,-66.00,0,7,0.0500,0,0.010394
7556,157158,loss,17,-64.00,0,7,0.0500,0,0.016307
7557,157180,loss,22,-66.50,0,7,0.0500,0,0.018366
7558,157199,loss,19,-65.50,0,7,0.0500,0,0.025961
7559,157212,loss,13,-63.00,0,7,0.0500,0,0.013342
7560,157223,loss,11,-62.00,0,7,0.0500,0,0.014481
7561,157242,loss,19,-66.00,0,7,0.0500,0,0.012325
7562,157255,loss,13,-63.00,0,7,0.0500,0,0.011806
7563,157268,loss,13,-62.50,0,7,0.0500,0,0.014713
7564,157291,loss,23,-68.00,0,7,0.0500,0,0.014919
7565,157327,loss,36,-74.50,0,7,0.0500,0,0.013293
7566,157348,loss,21,-67.00,0,7,0.0500,0,0.044732
7567,157372,loss,24,-70.00,0,8,0.0500,0,0.018201
7568,157385,loss,13,-63.00,0,7,0.0500,0,0.019340
7569,157398,loss,13,-63.00,0,7,0.0500,0,0.015193
7570,157419,loss,21,-67.00,0,7,0.0500,0,0.011228
7571,157440,loss,21,-66.00,0,7,0.0500,0,0.036816
7572,157468,loss,28,-69.50,0,7,0.0500,0,0.036843
7573,157482,loss,14,-63.50,0,7,0.0500,0,0.011560
7574,157503,loss,21,-66.00,0,7,0.0500,0,0.014014
7575,157516,loss,13,-63.00,0,7,0.0500,0,0.015748
7576,157531,loss,15,-64.00,0,7,0.0500,0,0.021174
7577,157563,loss,32,-72.50,0,7,0.0500,0,0.033310
7578,157577,loss,14,-63.50,0,7,0.0500,0,0.013538
7579,157590,loss,13,-63.00,0,7,0.0500,0,0.016964
7580,157609,loss,19,-66.00,0,7,0.0500,0,0.013527
7581,157640,loss,31,-71.50,0,7,0.0500,0,0.012718
7582,157664,loss,24,-67.50,0,7,0.0500,0,0.015632
7583,157677,loss,13,-63.00,0,7,0.0500,0,0.009131
7584,157696,loss,19,-65.50,0,7,0.0500,0,0.016526
7585,157715,loss,19,-66.00,0,7,0.0500,0,0.013125
7586,157731,loss,16,-64.50,0,7,0.0500,0,0.012426
7587,157750,loss,19,-66.00,0,7,0.0500,0,0.014818
7588,157784,loss,34,-73.00,0,7,0.0500,0,0.014271
7589,157815,loss,31,-71.50,0,7,0.0500,0,0.011830
7590,157834,loss,19,-66.00,0,7,0.0500,0,0.014943
7591,157863,loss,29,-71.00,0,7,0.0500,0,0.014865
7592,157884,loss,21,-67.00,0,7,0.0500,0,0.012273
7593,157899,loss,15,-64.00,0,7,0.0500,0,0.015658
7594,157910,loss,11,-62.00,0,7,0.0500,0,0.009767
7595,157923,loss,13,-63.00,0,7,0.0500,0,0.015242
7596,157950,loss,27,-70.00,0,7,0.0500,0,0.011937
7597,157961,loss,11,-62.00,0,7,0.0500,0,0.022202
7598,157986,loss,25,-69.00,0,7,0.0500,0,0.014326
7599,158003,loss,17,-65.00,0,7,0.0500,0,0.016758
7600,158026,loss,23,-67.00,0,7,0.0500,0,0.018036
7601,158062,loss,36,-73.50,0,7,0.0500,0,0.013348
7602,158089,loss,27,-70.00,0,7,0.0500,0,0.016414
7603,158100,loss,11,-61.00,0,7,0.0500,0,0.015401
7604,158125,loss,25,-69.00,0,7,0.0500,0,0.012131
7605,158142,loss,17,-65.00,0,7,0.0500,0,0.010689
7606,158166,loss,24,-67.50,0,7,0.0500,0,0.009656
7607,158183,loss,17,-65.00,0,7,0.0500,0,0.012817
7608,158197,loss,14,-63.00,0,7,0.0500,0,0.063061
7609,158219,loss,22,-67.00,0,7,0.0500,0,0.012869
7610,158241,loss,22,-69.00,0,8,0.0500,0,0.010465
7611,158254,loss,13,-63.00,0,7,0.0500,0,0.012616
7612,158265,loss,11,-61.00,0,7,0.0500,0,0.013253
7613,158290,loss,25,-69.00,0,7,0.0500,0,0.009815
7614,158319,loss,29,-71.00,0,7,0.0500,0,0.010454
7615,158338,loss,19,-65.50,0,7,0.0500,0,0.013181
7616,158355,loss,17,-64.00,0,7,0.0500,0,0.013203
7617,158372,loss,17,-64.50,0,7,0.0500,0,0.012018
7618,158385,loss,13,-63.00,0,7,0.0500,0,0.015454
7619,158398,loss,13,-61.00,0,7,0.0500,0,0.015207
7620,158417,loss,19,-66.00,0,7,0.0500,0,0.018772
7621,158442,loss,25,-69.00,0,7,0.0500,0,0.011143
7622,158461,loss,19,-65.00,0,7,0.0500,0,0.049120
7623,158486,loss,25,-68.00,0,7,0.0500,0,0.016497
7624,158498,loss,12,-62.00,0,7,0.0500,0,0.014299
7625,158530,loss,32,-72.50,0,7,0.0500,0,0.012197
7626,158542,loss,12,-62.50,0,7,0.0500,0,0.010993
7627,158563,loss,21,-65.50,0,7,0.0500,0,0.013941
7628,158579,loss,16,-64.50,0,7,0.0500,0,0.010760
7629,158596,loss,17,-64.00,0,7,0.0500,0,0.012406
7630,158619,loss,23,-67.00,0,7,0.0500,0,0.016805
7631,158632,loss,13,-63.00,0,7,0.0500,0,0.013448
7632,158651,loss,19,-65.00,0,7,0.0500,0,0.011799
7633,158684,loss,33,-73.00,0,7,0.0500,0,0.013038
7634,158705,loss,21,-67.00,0,7,0.0500,0,0.012280
7635,158720,loss,15,-62.50,0,7,0.0500,0,0.013775
7636,158743,loss,23,-68.00,0,7,0.0500,0,0.010405
7637,158760,loss,17,-65.00,0,7,0.0500,0,0.013250
7638,158787,loss,27,-71.50,0,8,0.0500,0,0.020008
7639,158814,loss,27,-70.00,0,7,0.0500,0,0.017255
7640,158829,loss,15,-64.00,0,7,0.0500,0,0.060358
7641,158846,loss,17,-64.00,0,7,0.0500,0,0.015081
7642,158873,loss,27,-70.00,0,7,0.0500,0,0.013911
7643,158898,loss,25,-69.00,0,7,0.0500,0,0.018690
7644,158919,loss,21,-66.50,0,7,0.0500,0,0.015438
7645,158934,loss,15,-64.00,0,7,0.0500,0,0.021917
7646,158947,loss,13,-63.00,0,7,0.0500,0,0.013579
7647,158968,loss,21,-67.00,0,7,0.0500,0,0.011150
7648,158989,loss,21,-67.00,0,7,0.0500,0,0.014067
7649,159010,loss,21,-67.00,0,7,0.0500,0,0.012168
7650,159031,loss,21,-67.00,0,7,0.0500,0,0.010014
7651,159047,loss,16,-64.50,0,7,0.0500,0,0.018824
7652,159074,loss,27,-70.00,0,7,0.0500,0,0.014009
7653,159095,loss,21,-66.00,0,7,0.0500,0,0.015005
7654,159112,loss,17,-65.00,0,7,0.0500,0,0.010823
7655,159133,loss,21,-67.00,0,7,0.0500,0,0.010883
7656,159158,loss,25,-67.00,0,7,0.0500,0,0.016999
7657,159173,loss,15,-64.00,0,7,0.0500,0,0.011990
7658,159200,loss,27,-70.00,0,7,0.0500,0,0.015267
