483,161412,timeout,285,100,-929.51,5,7,0.4889,0,100.692820,95,82,150,85,50,4,24,7,42,"NA:N,SA:N",0A15|1E20|2A20|3E3|4E20|5A20|6E20|7A20|8A20|9E13|10E3|11N1|12E3
484,161698,timeout,286,100,-558.38,4,8,0.4880,0,102.571901,74,82,147,89,50,0,32,4,48,"NA:N,SA:N",0E1|1E20|2A20|3E9|4A14|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
485,161967,timeout,269,100,-287.21,3,9,0.4871,0,104.532956,59,81,128,91,50,1,32,7,44,"NA:N,SA:N",0E1|1E16|2A19|3E1|4E20|5A20|6E18|7A20|8E18|9E3|10E2|11N1|12E2
486,162240,timeout,273,100,-311.60,6,6,0.4862,0,104.680406,110,80,150,73,50,0,15,3,49,"NA:N,SA:N",0A12|1A18|2A20|3E19|4A20|5A20|6E20|7A20|8E19|9E8|10E7|11N1|12E7
487,162532,timeout,292,100,-1381.78,4,8,0.4853,0,103.653354,80,90,152,91,49,3,29,7,41,"NA:N,SA:N",0E1|1E16|2A20|3E16|4E20|5A20|6E20|7A20|8A20|9E10|10E3|11N1|12E4
488,162816,timeout,284,100,-1311.21,4,8,0.4844,0,104.378099,74,102,152,87,45,0,27,2,38,"NA:N,SA:N",0E4|1E18|2A18|3E20|4A19|5A20|6E20|7A17|8E20|9E7|10E7|11N1|12E6
489,163110,timeout,294,100,-1009.40,6,6,0.4835,0,105.900075,97,72,152,92,50,5,29,6,41,"NA:N,SA:N",0A12|1A5|2A20|3E18|4E20|5A20|6A20|7A20|8E20|9E4|10E5|11N1|12E5
490,163388,timeout,278,100,-1178.73,4,8,0.4826,0,110.125347,78,91,148,80,50,0,24,3,46,"NA:N,SA:N",0E3|1E20|2A20|3E19|4A18|5A20|6E20|7A20|8E18|9E3|10E3|11N1|12E5
491,163674,timeout,286,100,-1063.71,6,6,0.4817,0,113.003028,106,88,155,81,50,2,21,5,48,"NA:N,SA:N",0E9|1A6|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9E20|10E10|11N1|12E9
492,163964,timeout,290,100,-1058.95,5,7,0.4808,0,111.574024,89,85,153,88,49,2,27,6,38,"NA:N,SA:N",0A18|1E20|2A20|3A11|4E20|5A20|6E20|7A20|8E15|9E5|10E2|11N1|12E3
493,164262,timeout,298,100,-1160.13,4,8,0.4798,0,113.230824,80,76,149,99,50,3,38,7,42,"NA:N,SA:N",0E3|1E11|2A20|3E1|4E20|5A20|6E20|7A20|8A20|9E16|10E3|11N1|12E2
494,164561,timeout,299,100,-2568.52,5,7,0.4789,0,120.325138,78,78,152,97,50,3,37,5,44,"NA:N,SA:N",0E1|1E18|2A19|3E15|4E20|5A14|6A6|7A20|8A19|9E20|10E1|11N1|12E3
495,164844,timeout,283,100,-758.96,5,7,0.4780,0,120.531112,93,86,150,83,50,3,24,5,37,"NA:N,SA:N",0E14|1A13|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
496,165129,timeout,285,100,-379.79,4,8,0.4771,0,119.279331,80,89,148,87,50,2,29,4,36,"NA:N,SA:N",0E3|1E19|2A20|3E1|4E20|5A20|6E20|7A20|8A20|9E20|10E3|11N1|12E3
497,165395,timeout,266,100,-388.13,3,9,0.4762,0,120.722655,57,82,125,91,50,1,32,7,33,"NA:N,SA:N",0E1|1E15|2A17|3E1|4E20|5A20|6E18|7A20|8E18|9E3|10E3|11N1|12E3
498,165696,timeout,301,100,-1086.33,4,8,0.4753,0,124.773953,72,74,152,100,49,1,41,3,37,"NA:N,SA:N",0E1|1E17|2A19|3E8|4A13|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E3
499,165997,timeout,301,100,-1114.21,4,8,0.4743,0,129.043111,79,69,147,104,50,6,42,9,34,"NA:N,SA:N",0E1|1E1|2A20|3E17|4E20|5A20|6A19|7A20|8E20|9E3|10E3|11N1|12E4
500,166284,timeout,287,100,-308.55,5,7,0.4734,0,129.269276,84,87,150,87,50,1,28,5,43,"NA:N,SA:N",0E8|1A13|2A20|3E20|4A20|5A20|6E20|7A11|8E18|9E3|10E9|11N1|12E9
501,166586,timeout,302,100,-2195.15,5,7,0.4725,0,129.014814,77,74,150,102,50,4,41,7,40,"NA:N,SA:N",0A18|1E19|2A18|3A1|4E20|5A20|6E20|7A20|8E10|9E1|10E2|11N1|12E2
502,166865,timeout,279,100,-598.19,4,8,0.4716,0,128.249036,80,78,140,90,49,3,29,6,33,"NA:N,SA:N",0A20|1E14|2A20|3E1|4E20|5A20|6E17|7A20|8E17|9E3|10E3|11N1|12E3
503,167113,timeout,248,100,-315.39,3,9,0.4708,0,131.613444,58,95,120,79,49,0,22,4,34,"NA:N,SA:N",0E1|1E19|2A18|3E9|4E20|5A20|6E18|7A20|8E18|9E2|10E4|11N1|12E4
504,167410,timeout,297,100,-590.41,5,7,0.4699,0,131.077219,92,69,150,97,50,8,33,10,37,"NA:N,SA:N",0E1|1E19|2A20|3E12|4A19|5A20|6E20|7A20|8A13|9E10|10E4|11N1|12E3
505,167698,timeout,288,100,-791.63,5,7,0.4690,0,137.811665,91,84,150,88,50,3,28,6,41,"NA:N,SA:N",0E3|1E18|2A14|3E1|4E20|5A20|6E20|7A20|8A20|9A17|10E19|11N1|12E3
506,167952,timeout,254,100,-1112.39,3,9,0.4682,0,139.256583,60,92,119,89,46,3,26,6,39,"NA:N,SA:N",0E1|1E14|2A20|3E6|4E20|5A20|6E18|7A20|8E20|9E4|10E5|11N1|12E4
507,168273,timeout,321,100,-86.86,6,6,0.4671,0,136.343882,118,71,178,93,50,1,33,4,43,"NA:N,SA:N",0A20|1A18|2A20|3E18|4A20|5A20|6E20|7A20|8E15|9E10|10E4|11N1|12E4
508,168513,timeout,240,100,-508.77,3,9,0.4664,0,142.869010,58,101,115,78,47,1,19,4,23,"NA:N,SA:N",0E1|1E18|2A18|3E11|4E20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
509,168773,timeout,260,100,-286.87,3,9,0.4656,0,145.237047,60,97,128,82,50,1,24,5,27,"NA:N,SA:N",0E2|1E17|2A20|3E5|4E18|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
510,169034,timeout,261,100,-646.96,4,8,0.4647,0,142.468820,77,79,128,83,50,0,25,4,28,"NA:N,SA:N",0E1|1E16|2A19|3E20|4A18|5A20|6E19|7A20|8E16|9E3|10E2|11N1|12E2
511,169334,timeout,300,100,-198.41,5,7,0.4638,0,144.122059,99,62,157,93,50,1,34,5,36,"NA:N,SA:N",0E1|1A19|2A20|3E18|4A20|5A20|6E20|7A20|8E10|9E5|10E3|11N1|12E5
512,169642,timeout,308,100,-677.32,5,7,0.4628,0,150.918537,91,74,160,98,50,3,37,7,29,"NA:N,SA:N",0E1|1E19|2A20|3E4|4A11|5A20|6E20|7A20|8A20|9E20|10E5|11N1|12E5
513,169920,timeout,278,100,-557.47,5,7,0.4619,0,150.180392,96,81,150,78,50,0,21,3,41,"NA:N,SA:N",0E10|1A16|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E3
514,170200,timeout,280,100,-477.65,6,6,0.4610,0,151.927073,99,83,152,78,50,0,21,1,43,"NA:N,SA:N",0A16|1A3|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E8
515,170465,timeout,265,100,-640.68,4,8,0.4602,0,155.159961,80,84,136,80,49,0,22,3,28,"NA:N,SA:N",0E1|1E20|2A20|3E16|4A20|5A20|6E20|7A20|8E16|9E3|10E4|11N1|12E4
516,170747,timeout,282,100,-455.16,5,7,0.4593,0,154.613183,98,79,147,85,50,1,26,4,42,"NA:N,SA:N",0E6|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E5|11N1|12E5
517,171032,timeout,285,100,-1017.74,5,7,0.4584,0,157.539970,88,87,150,85,50,2,26,5,27,"NA:N,SA:N",0A19|1E19|2A20|3A11|4E20|5A18|6E20|7A20|8E17|9E3|10E4|11N1|12E4
518,171318,timeout,286,100,-474.31,5,7,0.4575,0,160.635861,100,83,152,84,50,2,24,5,37,"NA:N,SA:N",0E2|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
519,171563,timeout,245,100,-468.77,3,9,0.4567,0,166.179051,57,90,114,88,43,1,25,4,17,"NA:N,SA:N",0E1|1E18|2A19|3E7|4E20|5A20|6E19|7A18|8E17|9E3|10E3|11N1|12E2
520,171845,timeout,282,100,-687.16,6,6,0.4558,0,163.490127,94,87,150,82,50,4,21,6,42,"NA:N,SA:N",0A20|1A18|2A20|3A3|4E20|5A20|6A13|7E20|8E20|9E9|10E9|11N1|12E9
521,172131,timeout,286,100,-960.45,4,8,0.4549,0,168.791569,77,91,150,87,49,0,30,3,42,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A19|5A20|6E20|7A18|8E20|9E4|10E4|11N1|12E3
522,172414,timeout,283,100,-577.33,4,8,0.4540,0,163.462689,78,75,139,94,50,0,35,5,41,"NA:N,SA:N",0E1|1E18|2A20|3E7|4A18|5A20|6E19|7A20|8E19|9E5|10E3|11N1|12E3
523,172660,timeout,246,100,-471.25,3,9,0.4532,0,167.029051,57,97,119,77,50,1,20,4,41,"NA:N,SA:N",0E2|1E20|2A17|3E2|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E5
524,172945,timeout,285,100,-1222.64,6,7,0.4523,0,163.366877,98,82,150,85,50,4,24,6,43,"NA:N,SA:N",0E3|1E6|2E12|3E1|4E20|5A12|6E20|7A20|8A20|9A20|10E20|11A6|12A20
525,173210,timeout,265,100,-1142.41,3,9,0.4515,0,163.450193,59,81,127,91,47,0,32,3,36,"NA:N,SA:N",0E1|1E10|2A19|3E11|4E20|5A20|6E18|7A20|8E13|9E2|10E3|11N1|12E3
526,173477,timeout,267,100,-2266.60,4,8,0.4507,0,171.793127,80,103,141,83,43,0,19,3,38,"NA:N,SA:N",0E6|1E11|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
527,173786,timeout,309,100,-2881.92,5,7,0.4497,0,168.980579,68,84,155,105,49,3,43,6,30,"NA:N,SA:N",0A18|1E17|2E20|3A1|4E20|5A20|6A9|7A20|8E20|9E3|10E2|11N1|12E2
528,174059,timeout,273,100,-202.66,3,9,0.4488,0,168.824423,59,86,134,89,50,1,31,5,35,"NA:N,SA:N",0E1|1E19|2A19|3E1|4E20|5A20|6E17|7A20|8E17|9E4|10E4|11N1|12E3
529,174313,timeout,254,100,-304.63,3,9,0.4480,0,174.032289,58,89,122,82,50,2,23,7,41,"NA:N,SA:N",0E1|1E20|2A18|3E1|4E20|5A20|6E20|7A20|8E20|9E2|10E2|11N1|12E3
530,174561,timeout,248,100,-408.90,4,8,0.4472,0,176.716249,78,97,128,70,50,1,14,3,31,"NA:N,SA:N",0E1|1E14|2A18|3E20|4E20|5A20|6E20|7A20|8A20|9E17|10E2|11N1|12E3
531,174845,timeout,284,100,-911.46,4,8,0.4463,0,177.675415,77,88,150,84,50,0,28,3,23,"NA:N,SA:N",0E1|1E20|2A20|3E18|4A17|5A20|6E20|7A20|8E20|9E3|10E2|11N1|12E4
532,175149,timeout,304,100,-2069.61,6,6,0.4454,0,180.673595,83,65,154,101,49,6,37,6,30,"NA:N,SA:N",0A2|1E12|2A20|3A1|4E20|5A20|6A20|7A20|8E20|9E4|10E4|11N1|12E5
533,175424,timeout,275,100,-1136.42,4,8,0.4445,0,179.999012,75,93,143,83,49,0,26,3,29,"NA:N,SA:N",0E1|1E20|2A19|3E20|4A18|5A20|6E20|7A18|8E20|9E4|10E4|11N1|12E4
534,175729,timeout,305,100,-1290.26,5,7,0.4435,0,183.003388,77,72,152,103,50,4,41,5,34,"NA:N,SA:N",0A16|1E19|2A20|3A1|4E20|5A20|6E18|7A20|8E6|9E3|10E3|11N1|12E3
535,175989,timeout,260,100,-627.30,4,8,0.4427,0,190.991084,78,91,132,79,49,0,22,2,20,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A18|8E20|9E4|10E4|11N1|12E4
536,176275,timeout,286,100,-515.75,5,7,0.4418,0,193.245201,99,87,155,82,49,1,22,4,29,"NA:N,SA:N",0A20|1A20|2A20|3E18|4E20|5A20|6A19|7E20|8E20|9E3|10E3|11N1|12E3
537,176557,timeout,282,100,-662.62,6,6,0.4409,0,196.705026,103,87,153,80,49,1,21,3,21,"NA:N,SA:N",0A5|1A19|2A20|3E18|4A20|5A20|6E20|7A19|8E20|9E10|10E9|11N1|12E10
538,176820,timeout,263,100,-391.42,4,8,0.4401,0,192.802758,80,96,136,77,50,1,18,5,13,"NA:N,SA:N",0A20|1E20|2A20|3E13|4E20|5A20|6E19|7A20|8E14|9E3|10E4|11N1|12E3
539,177083,timeout,263,100,-406.95,3,9,0.4392,0,194.010497,58,99,129,84,50,1,25,6,23,"NA:N,SA:N",0E3|1E18|2A18|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E5
540,177361,timeout,278,100,-775.25,5,7,0.4384,0,196.607780,96,93,153,76,49,0,19,2,39,"NA:N,SA:N",0E15|1A16|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
541,177646,timeout,285,100,-532.30,5,7,0.4375,0,192.671440,100,82,152,85,48,1,25,3,34,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9E16|10E3|11N1|12E4
542,177900,timeout,254,100,-127.98,3,9,0.4366,0,194.510678,57,82,118,89,47,0,29,4,20,"NA:N,SA:N",0E1|1E12|2A19|3E9|4E20|5A20|6E16|7A18|8E16|9E3|10E2|11N1|12E3
543,178150,timeout,250,100,-448.00,3,9,0.4359,0,199.784388,59,89,118,83,49,1,24,6,30,"NA:N,SA:N",0E1|1E19|2A19|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E2
544,178442,timeout,292,100,-751.84,5,7,0.4349,0,194.216362,96,75,155,88,49,0,30,2,44,"NA:N,SA:N",0E5|1A16|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E4
545,178722,timeout,280,100,-702.77,4,8,0.4340,0,201.150146,78,82,143,88,49,0,30,3,39,"NA:N,SA:N",0E1|1E20|2A20|3E18|4A18|5A20|6E20|7A20|8E15|9E2|10E3|11N1|12E3
546,178994,timeout,272,100,-419.10,4,8,0.4332,0,197.919573,77,81,138,85,49,2,26,4,42,"NA:N,SA:N",0E1|1E13|2A19|3E8|4E18|5A20|6E20|7A18|8A20|9E18|10E1|11N1|12E2
547,179253,timeout,259,100,-1147.11,4,8,0.4324,0,197.942698,77,87,129,81,49,1,23,4,44,"NA:N,SA:N",0E1|1E13|2A18|3E10|4E20|5A19|6E19|7A20|8A20|9E19|10E2|11N1|12E3
548,179542,timeout,289,100,-726.11,5,7,0.4315,0,204.299734,92,83,150,89,50,6,26,8,44,"NA:N,SA:N",0A18|1E20|2A20|3A14|4E20|5A20|6E20|7A20|8E12|9E4|10E3|11N1|12E4
549,179807,timeout,265,100,-131.30,6,6,0.4306,0,197.843973,110,98,150,65,50,0,8,2,45,"NA:N,SA:N",0A11|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E12|10E13|11N1|12E13
550,180061,timeout,254,100,-792.77,4,8,0.4298,0,206.438792,80,93,129,75,50,0,18,3,40,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
551,180367,timeout,306,100,-633.13,4,9,0.4288,0,211.436796,77,72,150,107,49,6,41,11,26,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E10|5E11|6E20|7A18|8A19|9A20|10E20|11A20|12E7
552,180629,timeout,262,100,-326.80,4,8,0.4280,0,215.347441,76,96,134,78,50,0,22,3,40,"NA:N,SA:N",0A18|1E20|2A18|3E14|4E20|5A20|6E15|7A20|8E14|9E3|10E5|11N1|12E5
553,180922,timeout,293,100,-276.82,5,7,0.4271,0,215.849362,100,68,152,91,50,2,30,6,42,"NA:N,SA:N",0A20|1A20|2A20|3E18|4E20|5A20|6E11|7A20|8E8|9E6|10E2|11N1|12E3
554,181248,timeout,326,100,-453.61,6,7,0.4260,0,213.047015,84,67,165,111,50,5,47,9,21,"NA:N,SA:N",0E2|1E5|2A7|3E1|4E20|5A20|6E20|7A19|8A16|9A20|10E15|11A2|12E4
555,181554,timeout,306,100,-1007.75,6,7,0.4251,0,218.115502,92,74,158,99,49,3,35,8,43,"NA:N,SA:N",0E1|1E4|2A14|3E3|4E20|5A18|6E20|7A19|8A12|9A20|10E20|11A9|12E6
556,181840,timeout,286,100,-557.89,6,6,0.4242,0,218.096008,95,87,150,86,50,3,26,5,44,"NA:N,SA:N",0A5|1A11|2A20|3E18|4A19|5A20|6E20|7A20|8E20|9E9|10E10|11N1|12E10
557,182116,timeout,276,100,-402.56,3,9,0.4233,0,226.277985,59,78,134,92,50,2,33,7,23,"NA:N,SA:N",0E1|1E12|2A19|3E1|4E20|5A20|6E20|7A20|8E20|9E1|10E2|11N1|12E1
558,182433,timeout,317,100,-496.25,5,7,0.4223,0,217.863852,58,59,148,119,50,10,52,12,38,"NA:N,SA:N",0A3|1A3|2A20|3E1|4E18|5A20|6E9|7E10|8A12|9E11|10E3|11N1|12E7
559,182726,timeout,293,100,-2561.43,5,7,0.4214,0,223.673636,79,89,150,93,50,1,36,3,27,"NA:N,SA:N",0A19|1E19|2A19|3A1|4E20|5A20|6E20|7A20|8E19|9E4|10E4|11N1|12E3
560,183037,timeout,311,100,-862.28,5,7,0.4204,0,224.371927,68,61,151,111,49,4,49,7,25,"NA:N,SA:N",0A7|1E14|2A20|3A1|4E20|5A20|6E9|7A20|8E8|9E2|10E3|11N1|12E5
561,183323,timeout,286,100,-450.70,5,7,0.4195,0,221.166242,94,82,152,84,50,2,24,6,45,"NA:N,SA:N",0A14|1A20|2A20|3E19|4E20|5A20|6E15|7A20|8E15|9E7|10E3|11N1|12E3
562,183590,timeout,267,100,-776.07,3,9,0.4186,0,229.966210,60,101,133,84,50,2,25,6,35,"NA:N,SA:N",0E3|1E18|2A20|3E4|4E20|5A20|6E20|7A20|8E20|9E6|10E5|11N1|12E5
563,183832,timeout,242,100,-665.12,3,9,0.4179,0,217.464260,60,89,115,78,49,0,20,4,37,"NA:N,SA:N",0E1|1E17|2A20|3E7|4E20|5A20|6E19|7A20|8E18|9E2|10E2|11N1|12E3
564,184102,timeout,270,100,-529.61,3,9,0.4170,0,222.570699,59,88,131,90,49,3,29,7,31,"NA:N,SA:N",0E1|1E19|2A19|3E1|4E20|5A20|6E19|7A20|8E19|9E3|10E3|11N1|12E3
565,184345,timeout,243,100,-546.42,2,10,0.4162,0,221.366188,36,107,111,92,40,0,27,4,13,"NA:N,SA:N",0E1|1E2|2E18|3E12|4E20|5A20|6E20|7A16|8E20|9E5|10E5|11N1|12E4
566,184628,timeout,283,100,-433.51,4,8,0.4153,0,219.635620,80,71,137,96,50,2,36,6,44,"NA:N,SA:N",0E1|1E19|2A20|3E13|4A20|5A20|6E20|7A20|8E8|9E3|10E4|11N1|12E3
567,184926,timeout,298,100,-531.66,4,8,0.4144,0,230.065549,76,78,148,100,50,4,39,8,40,"NA:N,SA:N",0A16|1E16|2A20|3E2|4E20|5A20|6E18|7A20|8E15|9E2|10E2|11N1|12E3
568,185229,timeout,303,100,-661.84,5,7,0.4134,0,232.924303,62,61,143,110,50,3,50,6,41,"NA:N,SA:N",0A3|1E14|2A18|3A1|4E16|5A20|6E6|7A20|8E12|9E5|10E4|11N1|12E4
569,185526,timeout,297,100,-1763.62,6,6,0.4125,0,228.366532,94,74,153,95,49,2,35,4,37,"NA:N,SA:N",0A15|1A18|2A20|3A1|4E19|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
570,185783,timeout,257,100,-166.29,4,8,0.4117,0,235.549917,80,82,127,80,50,0,22,4,33,"NA:N,SA:N",0A20|1E19|2A20|3E10|4E20|5A20|6E10|7A20|8E10|9E3|10E5|11N1|12E5
571,186028,timeout,245,100,-525.90,3,9,0.4109,0,233.517120,60,84,113,85,47,3,23,6,29,"NA:N,SA:N",0E1|1E17|2A20|3E1|4E20|5A20|6E17|7A20|8E17|9E4|10E3|11N1|12E4
572,186288,timeout,260,100,-1406.57,4,8,0.4101,0,244.212533,80,90,132,79,49,1,20,4,37,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
573,186547,timeout,259,100,-265.00,3,9,0.4093,0,240.496703,59,96,128,81,50,0,24,5,25,"NA:N,SA:N",0E3|1E19|2A19|3E1|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
574,186790,timeout,243,100,-609.03,3,9,0.4085,0,240.745179,60,92,116,77,50,0,18,6,33,"NA:N,SA:N",0E1|1E20|2A20|3E1|4E18|5A20|6E19|7A20|8E19|9E8|10E3|11N1|12E3
575,187063,timeout,273,100,-636.99,4,8,0.4076,0,260.303885,80,109,149,76,48,0,17,3,27,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E8
576,187345,timeout,282,100,-738.47,5,7,0.4067,0,254.627883,91,87,150,82,50,2,22,6,33,"NA:N,SA:N",0A20|1E18|2A19|3A12|4E20|5A20|6E20|7A20|8E15|9E10|10E2|11N1|12E2
577,187597,timeout,252,100,-242.15,3,9,0.4059,0,264.520294,60,85,119,84,49,0,25,5,23,"NA:N,SA:N",0E1|1E15|2A20|3E1|4E20|5A20|6E18|7A20|8E19|9E3|10E4|11N1|12E4
578,187902,timeout,305,100,-1733.75,4,8,0.4050,0,246.172777,77,71,153,103,49,2,43,6,40,"NA:N,SA:N",0E1|1E19|2A18|3E7|4A19|5A20|6E20|7A20|8E12|9E4|10E4|11N1|12E4
579,188228,timeout,326,100,-3356.73,5,7,0.4039,0,258.349003,58,75,155,122,49,1,62,4,31,"NA:N,SA:N",0A16|1E17|2A20|3A1|4E20|5A20|6A1|7E14|8E12|9E4|10E4|11N1|12E4
580,188545,timeout,317,100,-1051.95,4,8,0.4029,0,247.493641,58,72,149,120,48,4,56,8,25,"NA:N,SA:N",0A14|1A4|2A20|3E17|4E20|5A20|6E2|7E20|8E3|9E3|10E3|11N1|12E4
581,188810,timeout,265,100,-525.87,5,7,0.4021,0,241.877790,99,93,145,71,49,1,14,2,45,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
582,189045,timeout,235,100,-243.41,2,10,0.4014,0,240.028769,39,94,104,82,49,0,24,5,24,"NA:N,SA:N",0E1|1E1|2E15|3E11|4E20|5A19|6E20|7A20|8E20|9E2|10E2|11N1|12E2
583,189322,timeout,277,100,-344.55,4,8,0.4005,0,258.601463,79,91,144,83,50,1,24,6,48,"NA:N,SA:N",0E1|1E19|2A20|3E17|4A19|5A20|6E19|7A20|8E20|9E5|10E5|11N1|12E5
584,189585,timeout,263,100,-246.63,3,9,0.3996,0,240.798564,57,85,125,88,50,1,29,6,39,"NA:N,SA:N",0E1|1E17|2A19|3E1|4E20|5A20|6E18|7A18|8E19|9E3|10E3|11N1|12E3
585,189808,timeout,223,100,-396.87,2,10,0.3989,0,243.538821,40,108,98,83,42,0,19,4,23,"NA:N,SA:N",0E1|1E1|2E18|3E17|4E20|5A20|6E19|7A20|8E20|9E4|10E4|11N1|12E4
586,190111,timeout,303,100,-774.41,6,7,0.3980,0,243.589207,86,68,148,109,46,8,41,9,41,"NA:N,SA:N",0E1|1E1|2A17|3E1|4E19|5A8|6E20|7A20|8A1|9A20|10E20|11A20|12E6
587,190364,timeout,253,100,-599.06,3,9,0.3972,0,241.798391,58,123,129,90,34,0,19,3,27,"NA:N,SA:N",0E5|1E10|2A18|3E20|4E20|5A20|6E20|7A20|8E20|9E9|10E10|11N1|12E9
588,190616,timeout,252,100,-452.45,4,8,0.3964,0,243.236351,80,106,133,70,49,0,11,4,43,"NA:N,SA:N",0A20|1E20|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E3|10E1|11N1|12E2
589,190865,timeout,249,100,-368.26,4,8,0.3956,0,241.304240,77,88,123,77,49,1,17,6,42,"NA:N,SA:N",0A17|1E16|2A20|3E1|4E20|5A20|6E15|7A20|8E18|9E8|10E5|11N1|12E5
590,191126,timeout,261,100,-661.96,3,9,0.3948,0,239.194135,58,102,128,87,46,1,27,4,41,"NA:N,SA:N",0E2|1E18|2A20|3E6|4E20|5A20|6E20|7A18|8E20|9E5|10E6|11N1|12E5
591,191363,timeout,237,100,-401.55,3,9,0.3940,0,248.090592,60,84,105,82,50,3,21,8,44,"NA:N,SA:N",0E1|1E17|2A20|3E1|4E20|5A20|6E18|7A20|8E20|9E3|10E2|11N1|12E2
592,191660,timeout,297,100,-651.00,4,8,0.3931,0,243.049528,80,87,147,101,49,6,36,10,30,"NA:N,SA:N",0E3|1E10|2A20|3E5|4E20|5A20|6E20|7A20|8A20|9E20|10E5|11N1|12E4
593,191928,timeout,268,100,-964.22,4,8,0.3922,0,236.834166,78,101,141,79,48,2,20,4,35,"NA:N,SA:N",0E2|1E20|2A18|3E9|4E20|5A20|6E20|7A20|8A20|9E20|10E5|11N1|12E5
594,192218,timeout,290,100,-1418.91,5,7,0.3913,0,243.748985,79,85,146,97,47,5,31,8,24,"NA:N,SA:N",0A20|1E20|2A18|3A2|4E18|5A20|6E19|7A19|8E9|9E6|10E6|11N1|12E7
595,192477,timeout,259,100,-618.02,3,9,0.3905,0,237.525492,58,101,129,85,45,1,23,5,30,"NA:N,SA:N",0E1|1E19|2A19|3E15|4E20|5A20|6E19|7A19|8E18|9E3|10E3|11N1|12E3
596,192707,timeout,230,100,-285.03,3,9,0.3898,0,238.868540,60,86,101,79,50,0,21,5,30,"NA:N,SA:N",0E1|1E15|2A20|3E1|4E20|5A20|6E18|7A20|8E18|9E4|10E5|11N1|12E4
597,193017,timeout,310,100,-1408.83,5,7,0.3888,0,236.429317,62,70,150,112,48,2,51,4,29,"NA:N,SA:N",0A1|1E8|2A20|3A1|4E20|5A20|6E19|7A20|8E14|9E3|10E3|11N1|12E3
598,193278,timeout,261,100,-293.72,3,9,0.3880,0,242.991426,57,90,127,84,50,1,26,6,27,"NA:N,SA:N",0E1|1E20|2A17|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E2|11N1|12E3
599,193531,timeout,253,100,-780.07,4,8,0.3872,0,239.838417,78,97,131,72,50,0,15,2,38,"NA:N,SA:N",0E2|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
600,193755,timeout,224,100,-258.71,3,9,0.3864,0,231.041554,59,87,101,73,50,1,16,5,22,"NA:N,SA:N",0E1|1E18|2A19|3E1|4E20|5A20|6E19|7A20|8E19|9E3|10E3|11N1|12E3
601,194035,timeout,280,100,-937.39,5,7,0.3856,0,240.244798,100,87,151,80,49,0,21,3,36,"NA:N,SA:N",0E14|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E4
602,194271,timeout,236,100,-224.59,2,10,0.3848,0,225.215081,40,97,105,83,48,0,23,6,20,"NA:N,SA:N",0E2|1E1|2E18|3E4|4E18|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E5
603,194539,timeout,268,100,-633.58,3,9,0.3840,0,234.695514,60,88,125,95,48,4,31,9,37,"NA:N,SA:N",0E1|1E1|2E18|3E19|4E20|5A20|6A20|7A20|8E20|9E3|10E3|11N1|12E3
