episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
4459,170305,loss,23,-1.19,0,7,0.0500,0,245.812978
4460,170333,loss,28,-1.24,0,8,0.0500,0,249.346377
4461,170358,loss,25,-1.24,0,7,0.0500,0,221.005468
4462,170380,loss,22,-1.24,0,7,0.0500,0,241.841514
4463,170396,loss,16,-1.22,0,7,0.0500,0,238.765141
4464,170420,loss,24,-1.24,0,8,0.0500,0,243.968385
4465,170451,loss,31,-1.23,0,7,0.0500,0,247.050998
4466,170475,loss,24,-1.24,0,7,0.0500,0,225.132533
4467,170504,loss,29,-1.24,0,7,0.0500,0,241.471261
4468,170540,loss,36,-1.21,0,8,0.0500,0,238.973384
4469,170562,loss,22,-1.24,0,7,0.0500,0,240.766119
4470,170586,loss,24,-1.24,0,7,0.0500,0,251.838903
4471,170613,loss,27,-1.19,0,7,0.0500,0,250.268146
4472,170642,loss,29,-1.24,0,7,0.0500,0,237.597656
4473,170669,loss,27,-1.24,0,7,0.0500,0,252.314751
4474,170683,loss,14,-1.24,0,7,0.0500,0,251.527985
4475,170703,loss,20,-1.19,0,7,0.0500,0,250.134862
4476,170737,loss,34,-1.23,0,7,0.0500,0,245.120027
4477,170785,loss,48,-1.18,0,8,0.0500,0,244.006426
4478,170811,loss,26,-1.24,0,7,0.0500,0,241.430090
4479,170836,loss,25,-1.21,0,7,0.0500,0,237.833639
4480,170872,loss,36,-1.18,0,8,0.0500,0,258.436796
4481,170888,loss,16,-1.24,0,7,0.0500,0,244.606001
4482,170910,loss,22,-1.19,0,7,0.0500,0,243.583889
4483,170947,loss,37,-1.18,0,7,0.0500,0,236.163574
4484,170978,loss,31,-1.19,0,7,0.0500,0,241.029570
4485,170998,loss,20,-1.19,0,7,0.0500,0,232.836401
4486,171018,loss,20,-1.19,0,7,0.0500,0,256.438161
4487,171041,loss,23,-1.19,0,7,0.0500,0,236.633975
4488,171066,loss,25,-1.24,0,7,0.0500,0,248.255775
4489,171093,loss,27,-1.24,0,7,0.0500,0,248.099435
4490,171120,loss,27,-1.19,0,7,0.0500,0,246.270730
4491,171142,loss,22,-1.19,0,7,0.0500,0,241.269679
4492,171162,loss,20,-1.24,0,7,0.0500,0,265.714572
4493,171193,loss,31,-1.19,0,7,0.0500,0,249.114375
4494,171211,loss,18,-1.24,0,8,0.0500,0,243.672151
4495,171227,loss,16,-1.24,0,7,0.0500,0,263.175259
4496,171253,loss,26,-1.21,0,8,0.0500,0,234.849108
4497,171273,loss,20,-1.24,0,7,0.0500,0,257.550519
4498,171302,loss,29,-1.21,0,7,0.0500,0,246.145203
4499,171333,loss,31,-1.19,0,7,0.0500,0,260.653462
4500,171360,loss,27,-1.19,0,7,0.0500,0,245.459865
4501,171387,loss,27,-1.21,0,7,0.0500,0,250.702530
4502,171405,loss,18,-1.24,0,7,0.0500,0,249.706348
4503,171441,loss,36,-1.21,0,8,0.0500,0,251.846120
4504,171463,loss,22,-1.11,0,8,0.0500,0,229.554723
4505,171485,loss,22,-1.24,0,7,0.0500,0,235.419002
4506,171501,loss,16,-1.24,0,7,0.0500,0,237.223722
4507,171539,loss,38,-1.18,0,7,0.0500,0,235.062725
4508,171577,loss,38,-1.23,0,8,0.0500,0,239.852617
4509,171615,loss,38,-1.23,0,8,0.0500,0,256.533296
4510,171653,loss,38,-1.23,0,8,0.0500,0,239.529494
4511,171712,loss,59,-1.15,0,8,0.0500,0,245.879447
4512,171734,loss,22,-1.14,0,7,0.0500,0,225.685051
4513,171761,loss,27,-1.19,0,7,0.0500,0,236.387656
4514,171779,loss,18,-1.24,0,7,0.0500,0,248.330613
4515,171808,loss,29,-1.24,0,7,0.0500,0,246.687317
4516,171837,loss,29,-1.14,0,7,0.0500,0,247.277277
4517,171870,loss,33,-1.13,0,7,0.0500,0,247.502794
4518,171915,loss,45,-1.23,0,8,0.0500,0,242.861610
4519,171942,loss,27,-1.24,0,7,0.0500,0,250.785250
4520,171960,loss,18,-1.24,0,7,0.0500,0,256.410218
4521,171991,loss,31,-1.23,0,7,0.0500,0,244.210525
4522,172016,loss,25,-1.24,0,7,0.0500,0,260.297255
4523,172040,loss,24,-1.24,0,7,0.0500,0,255.572709
4524,172074,loss,34,-1.11,0,8,0.0500,0,254.046082
4525,172098,loss,24,-1.19,0,7,0.0500,0,254.549306
4526,172124,loss,26,-1.24,0,7,0.0500,0,258.720260
4527,172146,loss,22,-1.24,0,7,0.0500,0,271.863387
4528,172172,loss,26,-1.19,0,7,0.0500,0,252.720020
4529,172192,loss,20,-1.19,0,8,0.0500,0,239.075519
4530,172233,loss,41,-1.23,0,8,0.0500,0,253.527113
4531,172263,loss,30,-1.24,0,7,0.0500,0,248.381187
4532,172279,loss,16,-1.24,0,7,0.0500,0,232.135238
4533,172313,loss,34,-1.23,0,7,0.0500,0,254.734915
4534,172353,loss,40,-1.28,0,8,0.0500,0,246.829847
4535,172381,loss,28,-1.24,0,7,0.0500,0,254.017075
4536,172404,loss,23,-1.19,0,7,0.0500,0,256.907928
4537,172434,loss,30,-1.24,0,7,0.0500,0,254.194104
4538,172476,loss,42,-1.18,0,8,0.0500,0,245.675029
4539,172502,loss,26,-1.24,0,8,0.0500,0,239.668600
4540,172546,loss,44,-1.18,0,8,0.0500,0,257.823486
4541,172575,loss,29,-1.24,0,7,0.0500,0,256.982779
4542,172595,loss,20,-1.24,0,7,0.0500,0,254.834511
4543,172617,loss,22,-1.24,0,8,0.0500,0,245.023337
4544,172649,loss,32,-1.13,0,8,0.0500,0,252.884984
4545,172682,loss,33,-1.18,0,7,0.0500,0,244.315880
4546,172702,loss,20,-1.22,0,7,0.0500,0,240.830766
4547,172722,loss,20,-1.24,0,7,0.0500,0,243.755682
4548,172744,loss,22,-1.24,0,7,0.0500,0,254.646975
4549,172768,loss,24,-1.24,0,7,0.0500,0,260.472536
4550,172790,loss,22,-1.24,0,7,0.0500,0,248.861951
4551,172825,loss,35,-1.18,0,7,0.0500,0,246.327824
4552,172854,loss,29,-1.24,0,7,0.0500,0,256.108582
4553,172874,loss,20,-1.24,0,7,0.0500,0,271.710293
4554,172908,loss,34,-1.13,0,8,0.0500,0,250.055653
4555,172937,loss,29,-1.19,0,7,0.0500,0,250.327241
4556,172967,loss,30,-1.24,0,7,0.0500,0,250.105680
4557,173004,loss,37,-1.13,0,7,0.0500,0,261.838584
4558,173026,loss,22,-1.24,0,7,0.0500,0,264.892767
4559,173052,loss,26,-1.24,0,7,0.0500,0,247.428415
4560,173079,loss,27,-1.24,0,7,0.0500,0,253.359908
4561,173104,loss,25,-1.24,0,7,0.0500,0,255.856717
4562,173126,loss,22,-1.24,0,7,0.0500,0,267.577432
4563,173147,loss,21,-1.19,0,7,0.0500,0,245.381942
4564,173163,loss,16,-1.24,0,7,0.0500,0,254.554094
4565,173191,loss,28,-1.21,0,7,0.0500,0,248.764411
4566,173227,loss,36,-1.23,0,7,0.0500,0,251.004054
4567,173247,loss,20,-1.22,0,7,0.0500,0,246.149070
4568,173277,loss,30,-1.24,0,7,0.0500,0,264.133359
4569,173303,loss,26,-1.21,0,7,0.0500,0,241.352858
4570,173341,loss,38,-1.18,0,8,0.0500,0,269.122148
4571,173368,loss,27,-1.16,0,7,0.0500,0,254.594806
4572,173389,loss,21,-1.19,0,7,0.0500,0,271.024833
4573,173420,loss,31,-1.19,0,7,0.0500,0,257.554941
4574,173440,loss,20,-1.24,0,8,0.0500,0,246.717542
4575,173507,loss,67,-1.17,0,8,0.0500,0,258.776992
4576,173534,loss,27,-1.19,0,7,0.0500,0,258.799887
4577,173564,loss,30,-1.19,0,8,0.0500,0,263.480041
4578,173599,loss,35,-1.16,0,7,0.0500,0,253.824437
4579,173626,loss,27,-1.24,0,7,0.0500,0,254.426481
4580,173650,loss,24,-1.24,0,7,0.0500,0,264.981108
4581,173693,loss,43,-1.18,0,7,0.0500,0,266.771645
4582,173713,loss,20,-1.24,0,7,0.0500,0,260.443789
4583,173742,loss,29,-1.24,0,7,0.0500,0,237.242276
4584,173767,loss,25,-1.24,0,7,0.0500,0,251.936390
4585,173796,loss,29,-1.24,0,7,0.0500,0,245.471292
4586,173820,loss,24,-1.24,0,7,0.0500,0,275.599490
4587,173852,loss,32,-1.18,0,7,0.0500,0,251.181511
4588,173888,loss,36,-1.23,0,8,0.0500,0,251.192413
4589,173908,loss,20,-1.24,0,7,0.0500,0,244.285428
4590,173934,loss,26,-1.19,0,7,0.0500,0,261.802179
4591,173979,loss,45,-1.28,0,8,0.0500,0,247.101988
4592,173997,loss,18,-1.24,0,7,0.0500,0,276.059715
4593,174019,loss,22,-1.19,0,7,0.0500,0,269.915686
4594,174035,loss,16,-1.19,0,7,0.0500,0,275.547975
4595,174063,loss,28,-1.24,0,7,0.0500,0,267.302918
4596,174089,loss,26,-1.19,0,7,0.0500,0,277.084500
4597,174117,loss,28,-1.14,0,7,0.0500,0,275.615927
4598,174147,loss,30,-1.24,0,7,0.0500,0,278.389983
4599,174178,loss,31,-1.23,0,7,0.0500,0,262.340858
4600,174203,loss,25,-1.24,0,7,0.0500,0,256.261686
4601,174232,loss,29,-1.19,0,7,0.0500,0,286.008954
4602,174261,loss,29,-1.24,0,7,0.0500,0,282.144692
4603,174311,loss,50,-1.18,0,8,0.0500,0,264.776402
4604,174340,loss,29,-1.19,0,7,0.0500,0,278.541412
4605,174372,loss,32,-1.18,0,7,0.0500,0,269.634845
4606,174404,loss,32,-1.18,0,7,0.0500,0,260.418641
4607,174424,loss,20,-1.24,0,7,0.0500,0,282.464169
4608,174456,loss,32,-1.21,0,7,0.0500,0,264.588367
4609,174506,loss,50,-1.25,0,8,0.0500,0,265.393804
4610,174534,loss,28,-1.21,0,8,0.0500,0,267.291174
4611,174568,loss,34,-1.23,0,8,0.0500,0,260.386642
4612,174602,loss,34,-1.18,0,7,0.0500,0,269.742037
4613,174626,loss,24,-1.24,0,8,0.0500,0,260.616177
4614,174646,loss,20,-1.19,0,7,0.0500,0,260.559650
4615,174676,loss,30,-1.24,0,8,0.0500,0,269.959781
4616,174714,loss,38,-1.23,0,8,0.0500,0,269.869961
4617,174730,loss,16,-1.24,0,7,0.0500,0,248.287835
4618,174757,loss,27,-1.24,0,7,0.0500,0,273.285616
4619,174781,loss,24,-1.21,0,7,0.0500,0,256.562929
4620,174810,loss,29,-1.24,0,7,0.0500,0,266.940858
4621,174835,loss,25,-1.24,0,7,0.0500,0,257.964132
4622,174857,loss,22,-1.24,0,7,0.0500,0,264.491062
4623,174887,loss,30,-1.24,0,8,0.0500,0,270.544984
4624,174915,loss,28,-1.24,0,7,0.0500,0,270.852170
4625,174942,loss,27,-1.14,0,7,0.0500,0,284.011420
4626,174967,loss,25,-1.19,0,7,0.0500,0,261.851991
4627,174987,loss,20,-1.24,0,7,0.0500,0,270.197934
4628,175005,loss,18,-1.24,0,7,0.0500,0,278.205578
4629,175030,loss,25,-1.29,0,7,0.0500,0,299.776326
4630,175060,loss,30,-1.19,0,8,0.0500,0,289.791239
4631,175080,loss,20,-1.19,0,7,0.0500,0,265.199506
4632,175105,loss,25,-1.21,0,7,0.0500,0,260.843320
4633,175121,loss,16,-1.19,0,7,0.0500,0,282.752163
4634,175145,loss,24,-1.14,0,7,0.0500,0,288.708452
4635,175185,loss,40,-1.18,0,7,0.0500,0,283.782612
4636,175203,loss,18,-1.22,0,7,0.0500,0,265.321522
4637,175228,loss,25,-1.24,0,7,0.0500,0,262.745399
4638,175244,loss,16,-1.22,0,7,0.0500,0,275.836970
4639,175270,loss,26,-1.21,0,7,0.0500,0,255.971099
4640,175298,loss,28,-1.19,0,7,0.0500,0,267.747743
4641,175324,loss,26,-1.24,0,7,0.0500,0,275.367990
4642,175362,loss,38,-1.18,0,8,0.0500,0,264.223964
4643,175401,loss,39,-1.18,0,7,0.0500,0,278.629493
4644,175431,loss,30,-1.24,0,7,0.0500,0,290.950500
4645,175459,loss,28,-1.09,0,7,0.0500,0,278.283370
4646,175481,loss,22,-1.24,0,7,0.0500,0,271.339729
4647,175495,loss,14,-1.24,0,7,0.0500,0,267.602708
4648,175517,loss,22,-1.19,0,7,0.0500,0,292.489673
4649,175542,loss,25,-1.16,0,7,0.0500,0,287.657620
4650,175566,loss,24,-1.14,0,7,0.0500,0,276.372561
4651,175588,loss,22,-1.24,0,7,0.0500,0,280.584312
4652,175627,loss,39,-1.23,0,8,0.0500,0,294.114175
4653,175643,loss,16,-1.24,0,7,0.0500,0,283.960136
4654,175680,loss,37,-1.23,0,7,0.0500,0,259.854268
4655,175710,loss,30,-1.16,0,8,0.0500,0,270.697034
4656,175728,loss,18,-1.24,0,7,0.0500,0,274.548050
4657,175770,loss,42,-1.15,0,8,0.0500,0,274.371424
4658,175793,loss,23,-1.19,0,7,0.0500,0,282.545899
4659,175842,loss,49,-1.18,0,7,0.0500,0,269.339819
4660,175871,loss,29,-1.21,0,7,0.0500,0,286.875760
4661,175912,loss,41,-1.23,0,8,0.0500,0,278.849921
4662,175932,loss,20,-1.19,0,7,0.0500,0,306.703248
4663,175960,loss,28,-1.24,0,7,0.0500,0,256.229533
4664,175984,loss,24,-1.14,0,7,0.0500,0,274.468606
4665,176004,loss,20,-1.24,0,7,0.0500,0,286.291698
4666,176028,loss,24,-1.24,0,7,0.0500,0,270.185479
4667,176066,loss,38,-1.23,0,7,0.0500,0,287.018823
4668,176103,loss,37,-1.18,0,7,0.0500,0,267.266400
4669,176128,loss,25,-1.21,0,7,0.0500,0,270.079653
4670,176157,loss,29,-1.24,0,7,0.0500,0,283.693823
4671,176179,loss,22,-1.24,0,8,0.0500,0,267.572764
4672,176207,loss,28,-1.04,0,7,0.0500,0,272.210739
4673,176225,loss,18,-1.19,0,7,0.0500,0,293.705742
4674,176249,loss,24,-1.24,0,7,0.0500,0,281.328197
4675,176263,loss,14,-1.24,0,7,0.0500,0,283.119133
4676,176291,loss,28,-1.19,0,8,0.0500,0,285.689065
4677,176315,loss,24,-1.24,0,7,0.0500,0,275.723419
4678,176367,loss,52,-1.17,0,10,0.0500,0,275.018809
4679,176392,loss,25,-1.24,0,7,0.0500,0,290.949603
4680,176412,loss,20,-1.19,0,7,0.0500,0,289.399599
4681,176448,loss,36,-1.23,0,7,0.0500,0,274.317940
4682,176472,loss,24,-1.24,0,7,0.0500,0,279.553492
4683,176492,loss,20,-1.22,0,7,0.0500,0,293.776250
4684,176512,loss,20,-1.19,0,7,0.0500,0,284.326260
4685,176544,loss,32,-1.18,0,7,0.0500,0,282.864895
4686,176570,loss,26,-1.24,0,7,0.0500,0,276.404337
4687,176595,loss,25,-1.24,0,7,0.0500,0,263.318962
4688,176620,loss,25,-1.24,0,7,0.0500,0,270.026288
4689,176656,loss,36,-1.21,0,7,0.0500,0,288.872647
4690,176686,loss,30,-1.19,0,7,0.0500,0,287.750533
4691,176711,loss,25,-1.24,0,7,0.0500,0,288.651201
4692,176737,loss,26,-1.24,0,7,0.0500,0,279.510048
4693,176757,loss,20,-1.24,0,7,0.0500,0,272.628280
4694,176789,loss,32,-1.23,0,7,0.0500,0,274.965348
4695,176824,loss,35,-1.18,0,7,0.0500,0,281.827285
4696,176854,loss,30,-1.19,0,8,0.0500,0,297.601971
4697,176922,loss,68,-1.07,0,9,0.0500,0,292.955132
4698,176954,loss,32,-1.23,0,7,0.0500,0,278.597865
4699,176981,loss,27,-1.21,0,7,0.0500,0,295.290684
4700,177029,loss,48,-1.18,0,8,0.0500,0,287.737408
4701,177055,loss,26,-1.21,0,7,0.0500,0,306.168299
4702,177101,loss,46,-1.18,0,8,0.0500,0,283.753397
4703,177130,loss,29,-1.09,0,7,0.0500,0,303.094618
4704,177155,loss,25,-1.21,0,7,0.0500,0,281.321025
4705,177191,loss,36,-1.18,0,8,0.0500,0,285.242362
4706,177216,loss,25,-1.24,0,7,0.0500,0,286.726480
4707,177250,loss,34,-1.21,0,7,0.0500,0,288.583084
4708,177280,loss,30,-1.24,0,7,0.0500,0,280.546767
4709,177312,loss,32,-1.16,0,7,0.0500,0,281.263234
4710,177339,loss,27,-1.21,0,7,0.0500,0,289.995568
4711,177370,loss,31,-1.23,0,7,0.0500,0,277.161023
4712,177397,loss,27,-1.19,0,7,0.0500,0,295.150199
4713,177422,loss,25,-1.21,0,7,0.0500,0,279.327328
4714,177464,loss,42,-1.18,0,8,0.0500,0,274.883830
4715,177486,loss,22,-1.16,0,7,0.0500,0,280.205620
4716,177515,loss,29,-1.19,0,7,0.0500,0,297.006922
4717,177541,loss,26,-1.21,0,7,0.0500,0,278.887723
4718,177566,loss,25,-1.19,0,7,0.0500,0,268.630762
4719,177599,loss,33,-1.21,0,7,0.0500,0,286.790899
4720,177623,loss,24,-1.24,0,7,0.0500,0,287.807281
4721,177645,loss,22,-1.24,0,7,0.0500,0,296.820830
4722,177659,loss,14,-1.22,0,7,0.0500,0,266.463704
4723,177684,loss,25,-1.14,0,7,0.0500,0,288.063740
4724,177711,loss,27,-1.24,0,7,0.0500,0,306.275527
4725,177729,loss,18,-1.24,0,7,0.0500,0,296.343235
4726,177767,loss,38,-1.18,0,8,0.0500,0,278.239320
4727,177785,loss,18,-1.24,0,7,0.0500,0,291.566825
4728,177803,loss,18,-1.19,0,7,0.0500,0,281.887288
4729,177839,loss,36,-1.23,0,7,0.0500,0,282.383169
4730,177872,loss,33,-1.23,0,7,0.0500,0,304.131827
4731,177903,loss,31,-1.19,0,7,0.0500,0,305.310006
4732,177945,loss,42,-1.23,0,8,0.0500,0,298.608385
4733,177963,loss,18,-1.24,0,8,0.0500,0,274.157301
4734,177992,loss,29,-1.21,0,7,0.0500,0,286.860874
4735,178034,loss,42,-1.23,0,8,0.0500,0,295.133209
4736,178082,loss,48,-1.23,0,8,0.0500,0,295.356175
4737,178111,loss,29,-1.19,0,7,0.0500,0,280.587359
4738,178135,loss,24,-1.24,0,7,0.0500,0,283.223247
4739,178153,loss,18,-1.24,0,8,0.0500,0,300.878649
4740,178184,loss,31,-1.19,0,7,0.0500,0,307.813278
4741,178202,loss,18,-1.19,0,7,0.0500,0,291.239718
4742,178228,loss,26,-1.24,0,7,0.0500,0,308.205116
4743,178254,loss,26,-1.24,0,7,0.0500,0,290.081170
4744,178278,loss,24,-1.19,0,7,0.0500,0,293.717837
4745,178304,loss,26,-1.24,0,7,0.0500,0,290.406163
4746,178332,loss,28,-1.16,0,8,0.0500,0,301.028792
4747,178368,loss,36,-1.28,0,10,0.0500,0,288.990183
4748,178397,loss,29,-1.19,0,7,0.0500,0,298.727202
4749,178425,loss,28,-1.24,0,8,0.0500,0,287.784967
4750,178454,loss,29,-1.19,0,8,0.0500,0,289.966425
4751,178476,loss,22,-1.24,0,7,0.0500,0,282.840377
4752,178509,loss,33,-1.26,0,7,0.0500,0,287.342277
4753,178538,loss,29,-1.24,0,7,0.0500,0,314.745573
4754,178570,loss,32,-1.23,0,8,0.0500,0,309.852009
4755,178599,loss,29,-1.24,0,7,0.0500,0,309.499520
4756,178622,loss,23,-1.16,0,7,0.0500,0,296.841116
4757,178649,loss,27,-1.19,0,7,0.0500,0,296.282780
4758,178684,loss,35,-1.23,0,7,0.0500,0,295.504589
4759,178720,loss,36,-1.23,0,8,0.0500,0,305.138386
4760,178748,loss,28,-1.24,0,7,0.0500,0,305.365631
4761,178788,loss,40,-1.18,0,7,0.0500,0,289.624405
4762,178816,loss,28,-1.24,0,8,0.0500,0,311.171096
4763,178856,loss,40,-1.23,0,7,0.0500,0,291.873402
4764,178882,loss,26,-1.24,0,8,0.0500,0,289.554923
4765,178906,loss,24,-1.19,0,7,0.0500,0,296.114407
4766,178930,loss,24,-1.24,0,7,0.0500,0,313.814403
4767,178962,loss,32,-1.13,0,7,0.0500,0,304.150780
4768,178988,loss,26,-1.24,0,7,0.0500,0,308.679176
4769,179014,loss,26,-1.24,0,7,0.0500,0,302.238402
4770,179050,loss,36,-1.21,0,8,0.0500,0,303.165155
4771,179080,loss,30,-1.24,0,7,0.0500,0,295.477554
4772,179132,loss,52,-1.22,0,8,0.0500,0,292.888126
4773,179161,loss,29,-1.14,0,7,0.0500,0,311.233916
4774,179195,loss,34,-1.23,0,7,0.0500,0,300.604416
4775,179225,loss,30,-1.24,0,7,0.0500,0,314.651233
4776,179265,loss,40,-1.16,0,8,0.0500,0,323.945666
4777,179296,loss,31,-1.23,0,7,0.0500,0,313.560982
4778,179319,loss,23,-1.19,0,7,0.0500,0,307.721700
4779,179361,loss,42,-1.15,0,8,0.0500,0,303.274341
4780,179373,loss,12,-1.24,0,7,0.0500,0,285.806632
4781,179389,loss,16,-1.24,0,7,0.0500,0,304.060402
4782,179443,loss,54,-1.17,0,9,0.0500,0,310.123039
4783,179475,loss,32,-1.23,0,7,0.0500,0,311.091050
4784,179497,loss,22,-1.24,0,7,0.0500,0,286.637227
4785,179523,loss,26,-1.24,0,7,0.0500,0,303.640651
4786,179555,loss,32,-1.18,0,7,0.0500,0,313.674137
4787,179583,loss,28,-1.24,0,7,0.0500,0,310.046077
4788,179608,loss,25,-1.24,0,7,0.0500,0,304.928159
4789,179638,loss,30,-1.24,0,8,0.0500,0,302.258900
4790,179658,loss,20,-1.22,0,8,0.0500,0,283.649404
4791,179689,loss,31,-1.23,0,7,0.0500,0,285.061410
4792,179741,loss,52,-1.17,0,7,0.0500,0,291.234944
4793,179766,loss,25,-1.24,0,7,0.0500,0,311.818416
4794,179786,loss,20,-1.24,0,7,0.0500,0,300.434999
4795,179816,loss,30,-1.14,0,9,0.0500,0,303.724105
4796,179842,loss,26,-1.24,0,7,0.0500,0,298.104077
4797,179872,loss,30,-1.24,0,7,0.0500,0,320.478442
4798,179899,loss,27,-1.19,0,7,0.0500,0,307.486255
4799,179947,loss,48,-1.18,0,8,0.0500,0,305.302001
4800,179967,loss,20,-1.24,0,7,0.0500,0,304.113271
4801,179989,loss,22,-1.24,0,7,0.0500,0,318.595167
4802,180016,loss,27,-1.19,0,7,0.0500,0,286.104695
4803,180036,loss,20,-1.24,0,7,0.0500,0,302.427356
4804,180060,loss,24,-1.24,0,7,0.0500,0,304.176130
4805,180084,loss,24,-1.24,0,7,0.0500,0,310.845954
4806,180098,loss,14,-1.19,0,7,0.0500,0,286.271170
4807,180134,loss,36,-1.18,0,7,0.0500,0,325.950968
4808,180164,loss,30,-1.21,0,8,0.0500,0,307.020369
4809,180196,loss,32,-1.23,0,7,0.0500,0,310.851872
4810,180224,loss,28,-1.19,0,7,0.0500,0,318.455057
4811,180252,loss,28,-1.24,0,8,0.0500,0,307.408082
4812,180288,loss,36,-1.13,0,8,0.0500,0,315.246985
4813,180320,loss,32,-1.23,0,7,0.0500,0,306.134377
4814,180342,loss,22,-1.19,0,7,0.0500,0,296.311812
4815,180369,loss,27,-1.21,0,7,0.0500,0,300.197388
4816,180387,loss,18,-1.24,0,7,0.0500,0,284.772658
4817,180412,loss,25,-1.19,0,7,0.0500,0,313.096646
4818,180436,loss,24,-1.24,0,7,0.0500,0,304.033769
4819,180467,loss,31,-1.23,0,7,0.0500,0,324.637406
4820,180511,loss,44,-1.18,0,8,0.0500,0,322.003335
4821,180541,loss,30,-1.24,0,7,0.0500,0,313.580481
4822,180559,loss,18,-1.24,0,7,0.0500,0,306.519141
4823,180629,loss,70,-1.04,0,10,0.0500,0,299.155399
4824,180651,loss,22,-1.19,0,7,0.0500,0,321.332140
4825,180677,loss,26,-1.19,0,8,0.0500,0,313.628299
4826,180695,loss,18,-1.24,0,7,0.0500,0,313.628474
4827,180720,loss,25,-1.24,0,7,0.0500,0,334.769760
4828,180740,loss,20,-1.24,0,7,0.0500,0,317.102133
4829,180772,loss,32,-1.18,0,7,0.0500,0,317.623720
4830,180792,loss,20,-1.19,0,8,0.0500,0,324.559523
4831,180820,loss,28,-1.21,0,7,0.0500,0,326.051533
4832,180845,loss,25,-1.24,0,7,0.0500,0,299.581855
4833,180867,loss,22,-1.24,0,7,0.0500,0,319.788286
4834,180897,loss,30,-1.24,0,7,0.0500,0,308.506783
4835,180941,loss,44,-1.18,0,8,0.0500,0,318.506684
4836,180983,loss,42,-1.18,0,8,0.0500,0,322.106307
4837,181017,loss,34,-1.13,0,7,0.0500,0,313.341097
4838,181044,loss,27,-1.24,0,7,0.0500,0,301.301867
4839,181064,loss,20,-1.19,0,7,0.0500,0,328.718755
4840,181086,loss,22,-1.24,0,7,0.0500,0,322.491924
4841,181108,loss,22,-1.19,0,7,0.0500,0,298.962472
4842,181124,loss,16,-1.24,0,7,0.0500,0,310.394608
4843,181158,loss,34,-1.23,0,9,0.0500,0,294.125683
4844,181186,loss,28,-1.24,0,7,0.0500,0,336.486394
4845,181210,loss,24,-1.24,0,7,0.0500,0,309.126916
4846,181248,loss,38,-1.23,0,8,0.0500,0,316.647214
4847,181276,loss,28,-1.19,0,7,0.0500,0,304.134549
4848,181309,loss,33,-1.21,0,7,0.0500,0,314.881614
4849,181329,loss,20,-1.24,0,7,0.0500,0,327.843689
4850,181349,loss,20,-1.24,0,7,0.0500,0,305.820271
4851,181375,loss,26,-1.24,0,7,0.0500,0,302.538629
4852,181405,loss,30,-1.21,0,7,0.0500,0,294.163122
4853,181433,loss,28,-1.19,0,7,0.0500,0,330.978170
4854,181465,loss,32,-1.13,0,7,0.0500,0,316.859361
4855,181485,loss,20,-1.24,0,7,0.0500,0,335.153913
4856,181547,loss,62,-1.17,0,8,0.0500,0,329.115596
4857,181569,loss,22,-1.21,0,7,0.0500,0,317.121834
4858,181619,loss,50,-1.18,0,8,0.0500,0,315.552958
4859,181654,loss,35,-1.18,0,7,0.0500,0,320.648942
4860,181684,loss,30,-1.24,0,8,0.0500,0,300.238212
4861,181707,loss,23,-1.19,0,7,0.0500,0,321.528927
4862,181731,loss,24,-1.24,0,7,0.0500,0,320.283573
4863,181756,loss,25,-1.24,0,7,0.0500,0,333.086096
4864,181785,loss,29,-1.24,0,7,0.0500,0,318.529897
4865,181803,loss,18,-1.24,0,7,0.0500,0,335.771303
4866,181830,loss,27,-1.19,0,7,0.0500,0,313.211204
4867,181856,loss,26,-1.24,0,7,0.0500,0,307.839953
4868,181882,loss,26,-1.24,0,7,0.0500,0,338.215303
4869,181900,loss,18,-1.22,0,7,0.0500,0,323.214339
4870,181924,loss,24,-1.24,0,7,0.0500,0,329.536359
4871,181956,loss,32,-1.23,0,8,0.0500,0,323.635284
4872,181980,loss,24,-1.16,0,7,0.0500,0,323.581168
4873,182007,loss,27,-1.19,0,7,0.0500,0,316.554549
4874,182025,loss,18,-1.24,0,7,0.0500,0,333.147582
4875,182051,loss,26,-1.24,0,7,0.0500,0,334.330267
4876,182080,loss,29,-1.24,0,7,0.0500,0,320.616957
4877,182111,loss,31,-1.21,0,7,0.0500,0,334.889307
4878,182131,loss,20,-1.22,0,7,0.0500,0,334.292164
4879,182162,loss,31,-1.23,0,7,0.0500,0,320.098924
4880,182186,loss,24,-1.24,0,7,0.0500,0,334.625506
4881,182222,loss,36,-1.16,0,8,0.0500,0,320.964734
4882,182238,loss,16,-1.24,0,7,0.0500,0,336.215091
4883,182260,loss,22,-1.24,0,7,0.0500,0,328.620787
4884,182280,loss,20,-1.24,0,7,0.0500,0,313.699476
4885,182310,loss,30,-1.24,0,8,0.0500,0,321.564313
4886,182343,loss,33,-1.23,0,7,0.0500,0,335.906541
4887,182377,loss,34,-1.18,0,7,0.0500,0,329.797676
4888,182408,loss,31,-1.23,0,7,0.0500,0,325.981963
4889,182431,loss,23,-1.19,0,7,0.0500,0,326.688171
4890,182462,loss,31,-1.28,0,7,0.0500,0,318.725721
4891,182489,loss,27,-1.21,0,7,0.0500,0,327.745358
4892,182519,loss,30,-1.21,0,7,0.0500,0,300.567810
4893,182535,loss,16,-1.24,0,7,0.0500,0,292.629325
