245,125812,win,731,123,500.22,13,0,0.3097,0,1.132822,234,0,421,249,61,15,163,11,58,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A12|11A19|12A20
246,126344,timeout,532,150,165.75,7,5,0.3078,0,1.161103,34,49,225,232,75,7,143,7,69,"NA:N,SA:N",0A11|1A0|2A1|3E3|4A1|5A1|6E17|7A0|8A20|9E17|10E6|11N1|12E6
247,126904,timeout,560,150,256.75,9,3,0.3058,0,1.154721,61,47,245,240,75,10,149,8,65,"NA:A,SA:N",0A20|1A3|2A1|3A10|4A5|5A1|6A1|7A1|8A19|9E19|10E14|11N1|12E14
248,127338,loss,434,95,535.18,0,12,0.3043,0,1.210161,0,47,157,233,44,20,153,29,43,"NA:E,SA:N",0E3|1E2|2E2|3E3|4E2|5E3|6E3|7E3|8E3|9E8|10E7|11N1|12E8
249,127854,timeout,516,150,27.85,6,6,0.3025,0,1.141356,33,57,225,216,75,3,132,4,68,"NA:N,SA:N",0A6|1A4|2A1|3E18|4A20|5A2|6E14|7A0|8E4|9E7|10E7|11N1|12E7
250,128330,win,476,81,276.16,13,0,0.3008,0,1.175987,204,0,295,141,40,7,84,3,40,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A19|8A20|9A2|10A12|11A8|12A3
251,128857,timeout,527,150,225.05,7,5,0.2990,0,1.178601,55,51,225,227,75,9,136,10,71,"NA:N,SA:N",0A12|1A1|2A1|3E16|4A20|5A1|6E13|7A0|8A20|9E8|10E7|11N1|12E7
252,129320,loss,463,115,556.79,0,12,0.2974,0,1.188639,0,74,178,233,52,21,141,29,38,"NA:E,SA:N",0E2|1E2|2E2|3E7|4E3|5E3|6E9|7E10|8E3|9E20|10E6|11N1|12E7
253,129841,timeout,521,150,209.45,9,4,0.2956,0,1.179382,54,63,225,221,75,9,128,10,67,"NA:N,SA:N",0E12|1E16|2A1|3A17|4A20|5A4|6A6|7A1|8A4|9A0|10E19|11A1|12E16
254,130403,timeout,562,150,493.65,8,4,0.2936,0,1.237362,40,44,225,262,75,17,163,17,71,"NA:N,SA:N",0A3|1A0|2A1|3A12|4A3|5A1|6E19|7A0|8A20|9E8|10E8|11N1|12E9
255,130919,win,516,89,232.75,13,0,0.2918,0,1.213598,217,0,324,148,44,6,89,1,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A9|11A20|12A5
256,131474,timeout,555,150,242.65,6,7,0.2898,0,1.262371,26,123,225,255,75,10,163,12,68,"NA:N,SA:E",0E5|1A3|2A1|3E18|4A1|5A1|6E20|7A0|8A20|9E20|10E20|11E20|12E20
257,131979,timeout,505,150,56.47,10,3,0.2881,0,1.280799,200,59,296,134,75,5,45,4,62,"NA:N,SA:A",0E19|1E20|2A20|3A20|4E20|5A20|6A20|7A20|8A20|9A20|10A20|11A20|12A20
258,132522,timeout,543,150,740.75,7,5,0.2862,0,1.319038,67,50,225,243,75,24,138,23,73,"NA:N,SA:N",0E4|1E20|2A5|3A17|4A20|5A1|6A3|7A1|8A20|9E20|10E4|11N1|12E2
259,132921,timeout,399,150,-0.24,5,7,0.2848,0,1.340105,100,119,195,129,75,2,44,5,74,"NA:N,SA:N",0E18|1E20|2A20|3A20|4A20|5A20|6A20|7E20|8E20|9E13|10E14|11N1|12E14
260,133423,timeout,502,150,145.93,9,3,0.2830,0,1.268146,58,55,232,195,75,7,106,5,70,"NA:A,SA:N",0A20|1A1|2A3|3A6|4A0|5A20|6A2|7A5|8A1|9E15|10E20|11N1|12E20
261,133970,timeout,547,150,776.55,6,6,0.2811,0,1.175208,38,70,225,247,75,25,141,26,71,"NA:N,SA:N",0E3|1A10|2A1|3E17|4A5|5A2|6A20|7A0|8E20|9E10|10E10|11N1|12E10
262,134452,timeout,482,150,-16.02,8,4,0.2794,0,1.154320,85,60,227,180,75,2,94,3,73,"NA:N,SA:N",0A1|1A1|2A9|3A17|4A20|5A19|6E20|7A0|8A18|9E17|10E11|11N1|12E12
263,134938,timeout,486,150,84.65,7,5,0.2777,0,1.115760,73,87,225,186,75,5,100,5,69,"NA:N,SA:N",0A18|1A13|2A8|3E19|4A20|5A4|6E17|7A9|8A1|9E13|10E19|11N1|12E19
264,135460,timeout,522,150,439.05,7,5,0.2759,0,1.087742,48,61,225,222,75,15,125,16,72,"NA:N,SA:N",0A16|1A2|2A1|3E13|4A7|5A2|6E20|7A0|8A20|9E20|10E4|11N1|12E4
265,136024,timeout,564,150,247.75,10,3,0.2739,0,1.077300,108,60,265,224,75,10,131,9,58,"NA:N,SA:A",0E20|1E20|2A15|3A18|4A8|5A5|6E20|7A0|8A20|9A4|10A6|11A20|12A12
266,136482,timeout,458,150,-11.45,7,5,0.2723,0,1.089552,98,92,225,158,75,2,74,3,74,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6A0|7A0|8E20|9E18|10E17|11N1|12E17
267,136979,timeout,497,150,148.45,8,4,0.2706,0,0.961209,75,39,225,197,75,7,108,7,71,"NA:N,SA:N",0A2|1A1|2A20|3A20|4A17|5A11|6A3|7A1|8E19|9E7|10E6|11N1|12E7
268,137468,timeout,489,150,77.45,7,5,0.2689,0,0.992262,69,66,225,189,75,5,102,6,74,"NA:N,SA:N",0A20|1A4|2A15|3A16|4A0|5A2|6E8|7A12|8E12|9E16|10E15|11N1|12E15
269,137995,timeout,527,150,508.95,8,4,0.2670,0,0.972205,55,48,225,227,75,17,128,17,73,"NA:N,SA:N",0A1|1A1|2A5|3E19|4A20|5A1|6A17|7A2|8A8|9E15|10E7|11N1|12E7
270,138487,timeout,492,150,-5.95,7,5,0.2653,0,1.013521,34,81,225,192,75,2,109,2,71,"NA:N,SA:N",0A4|1A4|2A1|3E18|4A3|5A2|6A19|7A1|8E20|9E14|10E14|11N1|12E15
271,138977,timeout,490,150,68.88,8,4,0.2636,0,0.963136,65,79,227,188,75,4,102,3,74,"NA:N,SA:N",0A20|1A20|2A1|3E19|4A0|5A1|6A2|7A1|8A20|9E20|10E20|11N1|12E20
272,139460,timeout,483,150,15.75,7,5,0.2619,0,0.942345,57,79,225,183,75,3,99,3,74,"NA:N,SA:N",0A19|1A0|2A1|3E12|4A17|5A20|6A0|7A0|8E20|9E16|10E16|11N1|12E15
273,139855,win,395,67,429.07,13,0,0.2605,0,0.957762,133,0,226,136,33,11,82,7,31,"NA:A,SA:A",0A20|1A13|2A6|3A20|4A20|5A20|6A8|7A2|8A18|9A1|10A1|11A2|12A2
274,140369,timeout,514,150,304.75,8,4,0.2587,0,0.986187,56,57,225,214,75,11,121,11,73,"NA:N,SA:N",0A10|1A1|2A1|3E19|4A19|5A1|6A3|7A1|8A20|9E18|10E10|11N1|12E10
275,140867,timeout,498,150,173.85,7,5,0.2570,0,0.915547,45,74,225,198,75,7,109,8,72,"NA:N,SA:N",0A15|1A3|2A3|3E17|4A20|5A3|6A0|7A1|8E20|9E12|10E13|11N1|12E12
276,141357,timeout,490,150,-31.65,7,5,0.2553,0,0.938676,60,64,225,190,75,1,107,2,74,"NA:N,SA:N",0A16|1A4|2A13|3E15|4A20|5A5|6A0|7A2|8E18|9E10|10E10|11N1|12E11
277,141839,timeout,482,150,43.95,8,4,0.2536,0,0.903355,86,61,225,182,75,3,98,2,73,"NA:N,SA:N",0A12|1A0|2A16|3E11|4A20|5A14|6A0|7A4|8A20|9E20|10E15|11N1|12E15
278,142335,timeout,496,150,-87.56,9,3,0.2518,0,0.920532,174,53,294,127,75,0,44,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A15|8A19|9E13|10E20|11N1|12E20
279,142841,timeout,506,150,73.35,8,4,0.2501,0,0.936498,54,56,225,206,75,4,120,4,73,"NA:N,SA:N",0A10|1A0|2A1|3E18|4A20|5A1|6A0|7A2|8A20|9E20|10E9|11N1|12E9
280,143265,timeout,424,150,-87.34,9,3,0.2486,0,0.929409,179,59,256,93,75,0,10,0,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
281,143977,win,712,142,1394.11,13,0,0.2461,0,0.869601,53,0,290,354,68,41,230,37,65,"NA:A,SA:A",0A1|1A1|2A2|3A2|4A20|5A7|6A8|7A2|8A1|9A3|10A0|11A3|12A3
282,144526,timeout,549,150,154.78,10,3,0.2442,0,0.918591,187,44,308,166,75,7,77,5,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A12|8A18|9E7|10E17|11A17|12E20
283,144948,timeout,422,150,-84.02,9,3,0.2427,0,0.850597,180,58,247,100,75,0,16,0,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
284,145554,timeout,606,150,324.45,9,3,0.2406,0,0.837536,147,60,315,216,75,12,122,11,70,"NA:A,SA:N",0A20|1A20|2A9|3A19|4A20|5A20|6A1|7A20|8A18|9E20|10E20|11N1|12E20
285,146087,timeout,533,150,1.52,10,3,0.2387,0,0.833318,188,44,302,156,75,3,67,5,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A16|8A18|9E7|10E17|11A14|12E20
286,146632,timeout,545,150,245.02,9,3,0.2368,0,0.884369,180,58,301,169,75,10,77,8,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
287,147090,timeout,458,150,63.17,9,3,0.2352,0,0.835026,179,59,267,116,75,4,30,3,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
288,147566,timeout,476,150,88.71,9,3,0.2335,0,0.832431,180,58,280,122,74,5,33,4,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
289,147811,win,245,37,320.30,13,0,0.2327,0,0.854043,85,0,139,88,18,7,52,4,18,"NA:A,SA:A",0A11|1A1|2A5|3A3|4A20|5A1|6A1|7A3|8A13|9A3|10A0|11A20|12A4
290,147927,win,116,19,317.58,13,0,0.2323,0,0.852064,41,0,57,51,8,6,25,2,8,"NA:A,SA:A",0A6|1A3|2A2|3A3|4A0|5A0|6A1|7A1|8A16|9A6|10A1|11A2|12A0
291,148204,win,277,45,384.32,13,0,0.2313,0,0.915233,89,0,151,104,22,9,62,6,20,"NA:A,SA:A",0A3|1A9|2A3|3A20|4A8|5A4|6A1|7A2|8A16|9A3|10A0|11A20|12A0
292,148341,loss,137,24,43.18,0,12,0.2308,0,0.882341,0,32,47,82,8,4,53,13,8,"NA:E,SA:N",0E3|1E2|2E2|3E2|4E2|5E1|6E1|7E2|8E1|9E6|10E5|11N1|12E5
293,148789,timeout,448,150,-25.22,9,3,0.2292,0,0.837506,179,59,268,105,75,2,19,3,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
294,149296,timeout,507,150,72.71,9,3,0.2275,0,0.836098,178,60,301,131,75,5,42,6,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
295,149457,win,161,23,403.26,13,0,0.2269,0,0.843178,58,0,85,65,11,9,34,6,11,"NA:A,SA:A",0A3|1A1|2A6|3A1|4A18|5A2|6A9|7A2|8A13|9A3|10A0|11A0|12A0
296,149645,win,188,27,494.52,13,0,0.2262,0,0.880575,54,0,91,84,13,12,47,10,13,"NA:A,SA:A",0A6|1A1|2A11|3A1|4A7|5A5|6A1|7A2|8A18|9A0|10A1|11A1|12A0
297,149731,win,86,13,245.87,13,0,0.2259,0,0.927607,42,0,46,34,6,4,12,2,6,"NA:A,SA:A",0A7|1A1|2A1|3A2|4A1|5A1|6A0|7A2|8A20|9A4|10A0|11A1|12A2
298,149883,win,152,22,439.48,13,0,0.2254,0,0.858669,56,0,77,65,10,10,33,7,10,"NA:A,SA:A",0A2|1A1|2A1|3A1|4A9|5A1|6A1|7A1|8A20|9A3|10A0|11A12|12A4
299,150332,timeout,449,150,-62.64,9,3,0.2238,0,0.899967,178,60,266,108,75,1,23,2,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
300,150674,loss,342,75,317.73,0,13,0.2226,0,0.908717,0,60,122,186,34,13,123,22,33,"NA:E,SA:E",0E3|1E4|2E4|3E4|4E4|5E4|6E3|7E4|8E3|9E1|10E18|11E3|12E5
301,150980,win,306,51,611.73,13,0,0.2216,0,0.926912,108,0,162,119,25,16,67,13,25,"NA:A,SA:A",0A1|1A20|2A18|3A2|4A20|5A1|6A3|7A3|8A16|9A3|10A0|11A20|12A1
302,151113,win,133,19,298.60,13,0,0.2211,0,0.958698,49,0,69,55,9,6,27,5,9,"NA:A,SA:A",0A4|1A2|2A1|3A1|4A10|5A7|6A1|7A2|8A16|9A3|10A0|11A0|12A2
303,151386,loss,273,54,392.73,0,13,0.2201,0,0.942276,0,66,92,158,23,15,104,23,22,"NA:E,SA:E",0E6|1E6|2E5|3E5|4E2|5E5|6E5|7E3|8E5|9E6|10E6|11E6|12E6
304,152037,timeout,651,150,839.08,9,3,0.2179,0,0.910227,179,58,338,238,75,28,128,27,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E18|10E20|11N1|12E20
305,152532,timeout,495,150,376.04,9,3,0.2161,0,0.979635,180,58,273,147,75,14,50,13,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
306,152760,win,228,37,456.17,13,0,0.2153,0,0.987748,70,0,116,94,18,11,54,8,18,"NA:A,SA:A",0A18|1A1|2A3|3A1|4A20|5A3|6A2|7A0|8A17|9A3|10A0|11A0|12A2
307,152864,win,104,17,239.72,13,0,0.2150,0,0.943864,57,0,61,35,8,4,11,2,7,"NA:A,SA:A",0A1|1A1|2A2|3A1|4A20|5A1|6A1|7A1|8A20|9A8|10A1|11A0|12A0
308,153087,loss,223,36,222.37,0,13,0.2142,0,1.001571,0,45,76,135,12,10,90,21,12,"NA:E,SA:E",0E4|1E3|2E3|3E4|4E4|5E4|6E3|7E4|8E3|9E1|10E5|11E3|12E4
309,153759,timeout,672,150,214.22,12,1,0.2118,0,1.006042,240,18,401,196,75,10,99,10,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10A20|11A20|12A20
310,153855,win,96,15,276.74,13,0,0.2115,0,0.960858,51,0,53,36,7,5,12,3,7,"NA:A,SA:A",0A1|1A2|2A2|3A2|4A17|5A1|6A1|7A3|8A20|9A1|10A1|11A0|12A0
311,154004,win,149,21,371.53,13,0,0.2110,0,1.040018,41,0,72,67,10,8,38,5,10,"NA:A,SA:A",0A3|1A1|2A2|3A1|4A15|5A1|6A1|7A0|8A13|9A3|10A0|11A0|12A1
312,154102,win,98,13,310.06,13,0,0.2106,0,1.066848,36,0,45,47,6,6,23,4,6,"NA:A,SA:A",0A4|1A2|2A0|3A1|4A2|5A0|6A3|7A2|8A20|9A1|10A0|11A1|12A0
313,154246,win,144,21,338.58,13,0,0.2101,0,1.027897,49,0,77,57,10,7,29,4,10,"NA:A,SA:A",0A4|1A2|2A2|3A1|4A16|5A1|6A1|7A1|8A16|9A3|10A0|11A1|12A1
314,154826,timeout,580,150,715.57,9,3,0.2081,0,1.036130,179,59,307,198,75,24,92,23,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
315,155189,win,363,56,834.72,13,0,0.2068,0,1.045585,50,0,161,175,27,23,113,20,26,"NA:A,SA:A",0A0|1A1|2A1|3A2|4A17|5A1|6A2|7A1|8A17|9A3|10A0|11A2|12A3
316,155403,win,214,35,394.14,13,0,0.2061,0,1.077233,77,0,113,84,17,9,47,6,17,"NA:A,SA:A",0A9|1A2|2A1|3A6|4A11|5A1|6A0|7A11|8A16|9A3|10A1|11A14|12A2
317,155538,win,135,21,444.63,13,0,0.2056,0,1.060135,42,0,62,63,10,10,33,6,8,"NA:A,SA:A",0A1|1A3|2A8|3A1|4A5|5A1|6A3|7A1|8A17|9A1|10A1|11A0|12A0
318,155941,win,403,75,1070.99,13,0,0.2042,0,1.094734,48,0,158,208,37,30,131,26,36,"NA:A,SA:A",0A12|1A2|2A3|3A1|4A1|5A2|6A3|7A3|8A15|9A3|10A3|11A0|12A0
319,156159,win,218,37,391.34,13,0,0.2034,0,1.153135,80,0,113,87,18,9,49,6,18,"NA:A,SA:A",0A2|1A1|2A11|3A2|4A20|5A2|6A1|7A3|8A16|9A3|10A0|11A19|12A0
320,156702,timeout,543,150,87.02,11,2,0.2015,0,1.126031,183,40,312,156,75,6,66,5,74,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A19|8E20|9E20|10A0|11A20|12A6
321,156943,win,241,43,487.61,13,0,0.2007,0,1.153796,41,0,110,110,21,12,66,9,21,"NA:A,SA:A",0A1|1A1|2A1|3A1|4A2|5A1|6A11|7A1|8A17|9A3|10A0|11A1|12A1
322,157090,win,147,23,410.46,13,0,0.2002,0,1.089777,59,0,75,61,11,9,31,5,10,"NA:A,SA:A",0A2|1A1|2A6|3A2|4A20|5A0|6A1|7A1|8A20|9A0|10A3|11A3|12A0
323,157243,win,153,29,408.00,13,0,0.1996,0,1.206992,44,0,69,70,14,9,37,5,14,"NA:A,SA:A",0A2|1A1|2A5|3A1|4A5|5A2|6A0|7A2|8A20|9A3|10A0|11A1|12A2
324,157877,win,634,107,850.99,13,0,0.1974,0,1.146272,232,0,358,223,53,25,135,21,51,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A9|11A20|12A20
325,158321,timeout,444,150,14.35,9,4,0.1959,0,1.137898,180,78,264,105,75,3,19,2,74,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11E20|12E20
326,158659,loss,338,67,581.64,0,13,0.1947,0,1.152700,0,56,113,196,29,21,128,30,25,"NA:E,SA:E",0E4|1E5|2E5|3E4|4E5|5E5|6E5|7E4|8E4|9E2|10E6|11E3|12E4
327,158830,win,171,27,506.82,13,0,0.1941,0,1.056013,48,0,81,77,13,12,42,8,13,"NA:A,SA:A",0A3|1A1|2A4|3A5|4A2|5A1|6A2|7A3|8A20|9A0|10A2|11A4|12A1
328,159388,timeout,558,150,317.09,9,3,0.1921,0,1.182811,180,60,308,175,75,12,80,11,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
329,159536,win,148,22,376.83,13,0,0.1916,0,1.118197,44,0,72,66,10,8,37,4,9,"NA:A,SA:A",0A1|1A3|2A6|3A3|4A1|5A1|6A1|7A1|8A15|9A3|10A0|11A9|12A0
330,159978,win,442,73,288.65,13,0,0.1901,0,1.191141,220,0,294,112,36,7,58,4,36,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9A2|10A1|11A18|12A20
331,160161,win,183,29,501.10,13,0,0.1894,0,1.079219,58,0,89,80,14,12,43,9,13,"NA:A,SA:A",0A2|1A2|2A7|3A1|4A17|5A2|6A1|7A2|8A14|9A3|10A0|11A7|12A0
332,160287,win,126,19,338.65,13,0,0.1890,0,1.180624,53,0,64,53,9,7,25,5,8,"NA:A,SA:A",0A1|1A1|2A13|3A1|4A9|5A1|6A1|7A1|8A20|9A1|10A0|11A1|12A3
333,160478,win,191,35,435.89,13,0,0.1883,0,1.194270,48,0,88,86,17,10,49,6,17,"NA:A,SA:A",0A1|1A1|2A4|3A2|4A5|5A1|6A2|7A3|8A19|9A3|10A0|11A4|12A3
334,160625,win,147,21,404.93,13,0,0.1878,0,1.188306,46,0,72,65,10,9,35,6,10,"NA:A,SA:A",0A4|1A1|2A1|3A1|4A15|5A1|6A1|7A1|8A17|9A3|10A0|11A1|12A0
335,160665,win,40,7,226.87,13,0,0.1877,0,1.324524,22,0,16,21,3,3,4,0,3,"NA:A,SA:A",0A7|1A1|2A1|3A1|4A2|5A1|6A1|7A1|8A4|9A1|10A1|11A0|12A1
336,160810,win,145,29,443.35,13,0,0.1872,0,1.272050,22,0,54,77,14,10,42,7,14,"NA:A,SA:A",0A0|1A1|2A1|3A1|4A1|5A2|6A0|7A1|8A10|9A2|10A1|11A0|12A2
337,160924,win,114,17,309.87,13,0,0.1868,0,1.137801,35,0,56,50,8,6,25,3,8,"NA:A,SA:A",0A5|1A1|2A1|3A2|4A2|5A1|6A1|7A4|8A12|9A2|10A0|11A1|12A3
338,161085,win,161,25,334.84,13,0,0.1862,0,1.215268,55,0,83,66,12,7,36,4,11,"NA:A,SA:A",0A4|1A2|2A5|3A1|4A20|5A1|6A0|7A1|8A15|9A3|10A0|11A0|12A3
339,161232,win,147,23,443.92,13,0,0.1857,0,1.240502,52,0,71,65,11,10,34,6,11,"NA:A,SA:A",0A1|1A1|2A2|3A1|4A14|5A2|6A1|7A0|8A20|9A1|10A3|11A6|12A0
340,161680,timeout,448,150,-3.30,9,4,0.1841,0,1.253960,178,80,270,103,75,2,18,2,74,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11E20|12E20
341,161764,win,84,13,246.11,13,0,0.1838,0,1.293621,32,0,40,38,6,4,16,2,6,"NA:A,SA:A",0A3|1A1|2A3|3A1|4A13|5A1|6A1|7A1|8A1|9A3|10A3|11A1|12A0
342,161976,win,212,31,456.43,13,0,0.1831,0,1.252929,75,0,112,85,15,11,47,9,15,"NA:A,SA:A",0A1|1A6|2A20|3A2|4A15|5A2|6A5|7A1|8A18|9A0|10A3|11A2|12A0
343,162360,loss,384,80,609.67,0,12,0.1817,0,1.318268,0,41,136,212,36,22,138,29,34,"NA:E,SA:N",0E3|1E3|2E2|3E2|4E1|5E2|6E2|7E1|8E2|9E5|10E9|11N1|12E9
344,162454,win,94,15,281.29,13,0,0.1814,0,1.297337,43,0,48,39,7,5,16,2,7,"NA:A,SA:A",0A1|1A1|2A4|3A1|4A10|5A0|6A1|7A2|8A17|9A3|10A1|11A1|12A1
345,162744,loss,290,48,452.83,0,13,0.1804,0,1.376106,0,50,92,181,17,17,124,26,15,"NA:E,SA:E",0E4|1E4|2E4|3E3|4E4|5E3|6E3|7E4|8E4|9E3|10E1|11E11|12E2
346,162864,win,120,17,335.77,13,0,0.1800,0,1.388758,34,0,56,56,8,7,28,6,7,"NA:A,SA:A",0A1|1A1|2A9|3A3|4A1|5A1|6A1|7A1|8A6|9A4|10A3|11A3|12A0
347,162964,win,100,15,382.24,13,0,0.1796,0,1.361484,30,0,43,50,7,8,24,5,7,"NA:A,SA:A",0A1|1A1|2A13|3A1|4A1|5A0|6A1|7A0|8A1|9A1|10A0|11A10|12A0
348,163001,win,37,5,183.24,13,0,0.1795,0,1.229721,17,0,13,22,2,2,5,1,2,"NA:A,SA:A",0A4|1A1|2A0|3A1|4A4|5A1|6A1|7A0|8A1|9A1|10A0|11A1|12A2
349,163108,win,107,15,342.29,13,0,0.1791,0,1.322882,9,0,38,62,7,7,36,5,6,"NA:A,SA:A",0A1|1A1|2A1|3A2|4A0|5A0|6A1|7A0|8A1|9A0|10A1|11A0|12A1
350,163270,win,162,23,467.11,13,0,0.1786,0,1.448480,57,0,80,71,11,11,37,9,11,"NA:A,SA:A",0A6|1A1|2A3|3A1|4A17|5A1|6A2|7A2|8A18|9A0|10A1|11A4|12A1
351,163365,win,95,13,311.26,13,0,0.1782,0,1.280603,36,0,45,44,6,6,20,4,6,"NA:A,SA:A",0A2|1A1|2A1|3A1|4A9|5A0|6A1|7A0|8A6|9A9|10A3|11A1|12A2
352,163512,win,147,21,332.79,13,0,0.1777,0,1.414309,33,0,68,69,10,7,40,5,10,"NA:A,SA:A",0A1|1A1|2A1|3A5|4A1|5A1|6A1|7A2|8A14|9A0|10A0|11A3|12A3
353,163730,win,218,40,428.80,13,0,0.1769,0,1.371453,66,0,109,90,19,10,50,6,19,"NA:A,SA:A",0A2|1A1|2A10|3A5|4A20|5A0|6A1|7A0|8A9|9A3|10A0|11A11|12A4
354,163828,win,98,17,284.09,13,0,0.1766,0,1.374413,38,0,48,42,8,5,19,1,8,"NA:A,SA:A",0A1|1A1|2A1|3A10|4A1|5A2|6A0|7A1|8A7|9A8|10A0|11A3|12A3
355,164256,loss,428,92,804.72,0,12,0.1751,0,1.414574,0,49,151,234,43,28,148,37,41,"NA:E,SA:N",0E3|1E2|2E3|3E3|4E1|5E2|6E3|7E2|8E3|9E9|10E9|11N1|12E9
356,164412,win,156,25,438.44,12,0,0.1746,0,1.476500,35,0,73,71,12,10,39,7,11,"NA:A,SA:N",0A1|1A1|2A2|3A8|4A1|5A1|6A0|7A1|8A16|9A3|10A1|11N1|12A0
357,164493,win,81,15,322.84,13,0,0.1743,0,1.496609,28,0,33,41,7,6,18,2,7,"NA:A,SA:A",0A1|1A1|2A1|3A1|4A1|5A0|6A5|7A0|8A17|9A1|10A0|11A0|12A0
358,164837,loss,344,67,655.00,0,12,0.1731,0,1.402449,0,38,119,198,27,23,127,30,26,"NA:E,SA:N",0E3|1E2|2E2|3E3|4E2|5E3|6E1|7E2|8E1|9E5|10E7|11N1|12E7
359,165048,win,211,42,569.72,13,0,0.1723,0,1.389881,42,0,91,100,20,14,55,10,20,"NA:A,SA:A",0A2|1A5|2A1|3A1|4A7|5A2|6A1|7A3|8A8|9A9|10A0|11A1|12A2
360,165404,loss,356,67,781.53,0,12,0.1711,0,1.460754,0,44,122,208,26,27,132,35,25,"NA:E,SA:N",0E3|1E3|2E2|3E2|4E3|5E3|6E1|7E3|8E1|9E11|10E5|11N1|12E7
361,165542,win,138,21,261.69,13,0,0.1706,0,1.483881,41,0,68,60,10,5,32,4,10,"NA:A,SA:A",0A1|1A1|2A2|3A1|4A14|5A1|6A1|7A1|8A8|9A3|10A0|11A5|12A3
362,166140,win,598,97,502.78,13,0,0.1685,0,1.495128,233,0,367,183,48,14,111,10,48,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A10|11A20|12A20
363,166691,timeout,551,150,144.34,9,4,0.1666,0,1.462385,173,80,304,172,75,7,83,6,70,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A15|8A18|9E20|10E20|11E20|12E20
364,166786,win,95,19,320.70,12,0,0.1662,0,1.419605,26,0,39,47,9,6,23,2,9,"NA:A,SA:N",0A1|1A5|2A4|3A4|4A1|5A1|6A1|7A0|8A2|9A6|10A1|11N1|12A0
365,166858,win,72,13,324.61,13,0,0.1660,0,1.372948,27,0,30,36,6,6,14,2,6,"NA:A,SA:A",0A3|1A8|2A1|3A1|4A2|5A2|6A1|7A1|8A1|9A3|10A2|11A1|12A1
366,167008,win,150,24,409.25,13,0,0.1655,0,1.439531,49,0,74,65,11,9,34,5,10,"NA:A,SA:A",0A9|1A1|2A5|3A1|4A4|5A1|6A2|7A1|8A15|9A1|10A0|11A6|12A3
367,167157,win,149,25,443.44,13,0,0.1650,0,1.395326,29,0,63,74,12,10,42,6,12,"NA:A,SA:A",0A4|1A2|2A5|3A1|4A1|5A1|6A2|7A0|8A9|9A3|10A0|11A0|12A1
