1007,313226,timeout,239,100,65.07,5,5,0.0500,0,1.321978,45,99,120,95,24,1,15,0,18,"NA:N,SA:N",0A14|1A1|2N1|3A19|4A1|5N1|6E19|7A10|8E20|9E20|10E20|11N1|12E20
1008,313431,timeout,205,100,44.10,2,6,0.0500,0,1.383121,40,120,102,72,31,0,1,0,12,"NA:N,SA:N",0A20|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1009,313748,timeout,317,100,17.63,6,6,0.0500,0,1.481448,81,74,160,107,50,2,47,5,50,"NA:N,SA:N",0E5|1E19|2A20|3E18|4A19|5A20|6A1|7A20|8A1|9E17|10E8|11N1|12E7
1010,314065,timeout,317,100,-66.47,3,9,0.0500,0,1.453333,39,85,150,117,50,0,60,5,43,"NA:N,SA:N",0E1|1E20|2A18|3E6|4E20|5A20|6E12|7A1|8E12|9E5|10E4|11N1|12E5
1011,314287,timeout,222,100,23.42,6,6,0.0500,0,1.430974,67,120,116,82,24,0,1,0,9,"NA:N,SA:N",0A18|1A6|2A20|3E20|4A20|5A2|6E20|7A1|8E20|9E20|10E20|11N1|12E20
1012,314487,timeout,200,100,-0.73,3,9,0.0500,0,1.430029,39,106,86,64,50,0,8,4,50,"NA:N,SA:N",0E4|1E20|2A18|3E8|4E20|5A20|6E15|7A1|8E15|9E8|10E8|11N1|12E8
1013,314651,loss,164,59,13.67,0,7,0.0500,0,1.355928,0,96,73,89,2,2,29,3,2,"NA:N,SA:N",0E3|1N1|2N1|3E2|4N1|5N1|6E17|7N1|8E18|9E19|10E19|11N1|12E18
1014,314906,timeout,255,100,59.25,7,5,0.0500,0,1.281622,50,100,130,100,25,1,18,0,14,"NA:N,SA:N",0A4|1A1|2A1|3A20|4A1|5A3|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1015,315146,timeout,240,100,1.06,3,8,0.0500,0,1.224629,59,86,117,73,50,0,18,3,48,"NA:N,SA:N",0E3|1E19|2A20|3E20|4A19|5A20|6E20|7N1|8E6|9E6|10E6|11N1|12E6
1016,315399,timeout,253,100,47.20,4,5,0.0500,0,1.217389,53,98,130,93,30,1,19,0,6,"NA:N,SA:N",0A12|1A20|2N1|3A20|4A1|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1017,315700,timeout,301,100,92.59,9,4,0.0500,0,1.118027,84,66,150,101,50,4,40,3,44,"NA:N,SA:N",0E7|1E19|2A20|3E20|4A19|5A20|6A1|7A4|8A8|9A1|10A1|11A10|12E20
1018,316014,timeout,314,100,-27.86,5,7,0.0500,0,1.060302,46,89,150,114,50,2,56,4,46,"NA:N,SA:N",0E4|1E18|2A20|3E14|4E20|5A20|6A1|7A1|8A4|9E18|10E8|11N1|12E7
1019,316251,timeout,237,100,61.65,5,6,0.0500,0,1.040900,100,96,128,59,50,1,2,2,48,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7N1|8E14|9E14|10E15|11N1|12E15
1020,316488,timeout,237,100,6.71,4,8,0.0500,0,1.050429,59,90,110,77,50,0,21,3,50,"NA:N,SA:N",0E2|1E20|2A20|3E20|4A18|5A20|6E20|7A1|8E13|9E5|10E5|11N1|12E5
1021,316755,timeout,267,100,8.09,6,6,0.0500,0,1.043391,99,109,150,67,50,0,10,2,50,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A1|8E20|9E16|10E16|11N1|12E17
1022,317022,timeout,267,100,15.50,6,6,0.0500,0,0.966074,99,105,150,67,50,0,11,1,49,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A1|8E20|9E15|10E15|11N1|12E15
1023,317336,timeout,314,100,-15.01,5,7,0.0500,0,0.936965,61,72,150,114,50,2,56,4,50,"NA:N,SA:N",0E1|1E19|2A19|3E11|4E20|5A20|6A1|7A20|8A1|9E13|10E4|11N1|12E4
1024,317625,timeout,289,100,45.11,8,5,0.0500,0,0.932115,92,74,150,89,50,3,29,3,50,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6A1|7A13|8A2|9A1|10E20|11A15|12E15
1025,317956,timeout,331,100,109.16,5,7,0.0500,0,0.940756,47,56,150,131,50,8,66,11,49,"NA:N,SA:N",0E1|1E12|2A20|3E8|4E16|5A20|6A1|7A5|8A1|9E10|10E4|11N1|12E5
1026,318291,timeout,335,100,8.05,5,7,0.0500,0,1.004089,47,52,150,135,50,4,74,7,50,"NA:N,SA:N",0E1|1E16|2A19|3E9|4E14|5A20|6A1|7A6|8A1|9E8|10E2|11N1|12E2
1027,318494,timeout,203,100,9.01,2,9,0.0500,0,0.934410,39,112,89,64,50,0,8,5,48,"NA:N,SA:N",0E6|1E19|2A19|3E10|4E20|5A20|6N1|7E20|8E9|9E9|10E10|11N1|12E9
1028,318760,timeout,266,100,-52.20,6,6,0.0500,0,0.911056,101,106,150,66,50,0,9,2,48,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A1|8E20|9E16|10E16|11N1|12E16
1029,318968,timeout,208,100,13.05,3,9,0.0500,0,1.041543,41,92,86,72,50,1,15,5,50,"NA:N,SA:N",0E5|1E18|2A20|3E13|4E20|5A20|6E6|7A1|8E6|9E8|10E8|11N1|12E8
1030,319286,timeout,318,100,24.69,7,5,0.0500,0,0.996620,66,63,150,118,50,3,58,4,50,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6A1|7A1|8A3|9A1|10E15|11N1|12E7
1031,319558,timeout,272,100,2.83,6,6,0.0500,0,0.971801,100,100,150,72,50,1,14,3,50,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A1|8E20|9E13|10E14|11N1|12E14
1032,319861,timeout,303,100,-23.04,5,7,0.0500,0,0.911752,60,91,150,103,50,1,45,4,50,"NA:N,SA:N",0E5|1E20|2A20|3E20|4A18|5A20|6A1|7A1|8E20|9E8|10E9|11N1|12E9
1033,320191,timeout,330,100,142.09,6,6,0.0500,0,0.893615,57,58,150,130,50,10,63,11,49,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A14|5A20|6A1|7A1|8A1|9E13|10E2|11N1|12E3
1034,320463,timeout,272,100,9.68,6,6,0.0500,0,0.869290,101,104,150,72,50,1,14,3,50,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A3|8E20|9E15|10E15|11N1|12E14
1035,320786,timeout,323,100,-77.82,4,8,0.0500,0,0.899213,40,80,150,123,50,2,64,6,49,"NA:N,SA:N",0E1|1E18|2A18|3E10|4E20|5A20|6A1|7A1|8E20|9E4|10E4|11N1|12E3
1036,321045,timeout,259,100,-14.55,6,6,0.0500,0,0.925744,100,111,150,59,50,0,2,2,50,"NA:N,SA:N",0A19|1A19|2A20|3E19|4A20|5A20|6E20|7A2|8E20|9E18|10E17|11N1|12E17
1037,321362,timeout,317,100,-31.54,5,7,0.0500,0,0.866326,53,80,150,117,50,2,58,5,49,"NA:N,SA:N",0E4|1E17|2A20|3E14|4E14|5A20|6A1|7A11|8A1|9E17|10E7|11N1|12E7
1038,321644,timeout,282,100,-41.88,6,6,0.0500,0,0.842881,100,81,150,82,50,0,25,2,48,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A1|8E12|9E10|10E10|11N1|12E10
1039,321881,timeout,237,100,-20.93,3,9,0.0500,0,0.861750,40,83,103,84,50,0,27,5,50,"NA:N,SA:N",0E2|1E19|2A19|3E13|4E20|5A20|6E6|7A1|8E7|9E5|10E5|11N1|12E6
1040,322193,timeout,312,100,36.73,6,6,0.0500,0,0.893607,79,53,150,112,50,2,53,4,50,"NA:N,SA:N",0E4|1E18|2A20|3E18|4A20|5A20|6A1|7A17|8A1|9E3|10E5|11N1|12E5
1041,322517,timeout,324,100,-8.99,5,7,0.0500,0,0.886016,46,66,150,124,50,3,64,6,48,"NA:N,SA:N",0E1|1E16|2A19|3E14|4E20|5A20|6A1|7A5|8A1|9E10|10E3|11N1|12E2
1042,322773,timeout,256,100,-2.41,6,6,0.0500,0,0.896411,118,93,147,59,50,0,2,2,50,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E11
1043,323030,timeout,257,100,-8.44,6,6,0.0500,0,0.875246,110,103,150,57,50,0,0,2,50,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A10|8E20|9E15|10E15|11N1|12E15
1044,323336,timeout,306,100,-22.83,6,6,0.0500,0,0.878617,82,73,150,106,50,1,48,3,50,"NA:N,SA:N",0E20|1A17|2A20|3E20|4A4|5A20|6E20|7A20|8A1|9E7|10E3|11N1|12E3
1045,323580,timeout,244,100,42.91,4,8,0.0500,0,0.851511,80,96,126,68,50,1,9,4,48,"NA:N,SA:N",0E3|1E18|2A20|3E3|4E20|5A20|6E20|7A20|8A20|9E20|10E6|11N1|12E6
1046,323838,timeout,258,100,25.12,6,6,0.0500,0,0.872908,118,101,150,58,50,0,1,2,50,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A18|8E20|9E14|10E15|11N1|12E14
1047,324096,timeout,258,100,5.62,6,6,0.0500,0,0.867447,118,96,150,58,50,0,1,2,50,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A19|8E20|9E12|10E13|11N1|12E12
1048,324362,timeout,266,100,19.93,6,6,0.0500,0,0.866601,115,106,155,61,50,0,3,3,50,"NA:N,SA:N",0A18|1A17|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E15|10E15|11N1|12E16
1049,324621,timeout,259,100,-8.27,6,6,0.0500,0,0.894011,112,103,150,59,50,0,2,2,18,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A14|8E20|9E15|10E14|11N1|12E14
1050,324880,timeout,259,100,29.07,6,6,0.0500,0,0.849182,114,104,150,59,50,0,2,2,37,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A15|8E20|9E15|10E15|11N1|12E15
1051,325111,timeout,231,100,30.99,4,8,0.0500,0,0.915213,80,110,122,59,50,0,1,4,50,"NA:N,SA:N",0E6|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E8
1052,325370,timeout,259,100,15.26,6,6,0.0500,0,0.931733,117,99,150,59,50,0,2,2,47,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E13|10E13|11N1|12E13
1053,325622,timeout,252,100,32.98,6,6,0.0500,0,0.927258,120,84,143,59,50,0,1,2,49,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E9
1054,325861,timeout,239,100,17.99,5,6,0.0500,0,0.961804,99,101,132,57,50,0,1,2,15,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5N1|6E20|7A20|8E20|9E14|10E14|11N1|12E14
1055,326094,timeout,233,100,29.68,4,8,0.0500,0,0.924048,78,112,124,59,50,0,2,4,48,"NA:N,SA:N",0E6|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E9
1056,326341,timeout,247,100,44.29,5,6,0.0500,0,0.980508,100,103,138,59,50,0,3,1,44,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7N1|8E17|9E16|10E16|11N1|12E16
1057,326543,timeout,202,100,8.68,3,9,0.0500,0,1.005032,58,104,93,59,50,0,2,5,41,"NA:N,SA:N",0E1|1E19|2A18|3E13|4E20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E4
1058,326801,timeout,258,100,19.49,5,7,0.0500,0,1.052627,98,115,147,61,50,0,4,3,43,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E11
1059,327060,timeout,259,100,22.31,6,6,0.0500,0,1.047700,112,106,150,59,50,0,2,2,42,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A12|6E20|7A20|8E20|9E16|10E16|11N1|12E16
1060,327317,timeout,257,100,27.10,6,6,0.0500,0,1.097660,109,106,150,57,50,0,1,1,50,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A11|8E20|9E16|10E15|11N1|12E15
1061,327576,timeout,259,100,22.37,6,6,0.0500,0,1.138446,114,101,150,59,50,0,2,2,47,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A15|8E20|9E14|10E14|11N1|12E14
1062,327803,timeout,227,100,19.52,4,7,0.0500,0,1.248138,79,106,120,57,50,0,2,2,47,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A19|5A20|6E20|7N1|8E12|9E12|10E12|11N1|12E12
1063,328065,timeout,262,100,2.65,4,8,0.0500,0,1.122584,80,96,137,75,50,0,17,4,38,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
1064,328318,timeout,253,100,42.76,4,7,0.0500,0,1.220281,80,100,134,69,50,1,12,3,49,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7N1|8E10|9E11|10E10|11N1|12E11
1065,328556,timeout,238,100,-21.77,3,9,0.0500,0,1.292418,41,89,103,85,50,0,27,6,50,"NA:N,SA:N",0E2|1E18|2A20|3E17|4E20|5A20|6E8|7A1|8E9|9E5|10E5|11N1|12E5
1066,328851,timeout,295,100,-31.83,5,7,0.0500,0,1.322182,78,69,150,95,50,0,39,2,45,"NA:N,SA:N",0E14|1A17|2A20|3E20|4A20|5A20|6E13|7A1|8E8|9E4|10E5|11N1|12E5
1067,329042,timeout,191,100,12.68,2,9,0.0500,0,1.326204,38,106,81,60,50,0,5,4,50,"NA:N,SA:N",0E7|1E20|2A18|3E11|4E20|5A20|6E9|7N1|8E10|9E10|10E9|11N1|12E10
1068,329348,timeout,306,100,-36.69,4,8,0.0500,0,1.385068,61,78,150,106,50,0,49,4,47,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A1|8E10|9E3|10E3|11N1|12E3
1069,329648,timeout,300,100,-58.81,5,7,0.0500,0,1.342204,60,99,150,100,50,1,43,3,50,"NA:N,SA:N",0E8|1E19|2A20|3E20|4A18|5A20|6A1|7A1|8E20|9E11|10E11|11N1|12E10
1070,329960,timeout,312,100,-40.38,5,7,0.0500,0,1.263414,61,75,150,112,50,1,55,3,50,"NA:N,SA:N",0E3|1E19|2A20|3E17|4A19|5A20|6A1|7A1|8E20|9E6|10E5|11N1|12E5
1071,330217,timeout,257,100,-9.57,4,8,0.0500,0,1.323295,61,91,125,82,50,0,26,3,50,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6E20|7A1|8E13|9E5|10E6|11N1|12E6
1072,330428,timeout,211,100,18.68,4,8,0.0500,0,1.308621,59,105,102,59,50,0,3,3,50,"NA:N,SA:N",0E7|1E19|2A20|3E20|4A18|5A20|6E20|7A1|8E13|9E8|10E9|11N1|12E9
1073,330734,timeout,306,100,-24.89,5,7,0.0500,0,1.200403,60,73,150,106,50,1,49,3,50,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A18|5A20|6A1|7A1|8E20|9E4|10E4|11N1|12E4
1074,331078,timeout,344,100,124.46,6,6,0.0500,0,1.242395,51,38,150,144,50,10,77,12,49,"NA:N,SA:N",0E3|1E5|2A20|3A1|4E20|5A20|6A1|7A8|8A1|9E2|10E3|11N1|12E5
1075,331391,timeout,313,100,-33.93,5,7,0.0500,0,1.229905,60,72,150,113,50,1,56,3,50,"NA:N,SA:N",0E2|1E18|2A20|3E11|4A18|5A20|6E17|7A1|8A1|9E15|10E4|11N1|12E5
1076,331687,timeout,296,100,-16.77,5,7,0.0500,0,1.206478,42,67,132,114,50,2,56,4,47,"NA:N,SA:N",0E4|1E13|2A19|3E14|4E5|5A20|6A1|7A1|8A1|9E17|10E7|11N1|12E7
1077,331954,timeout,267,100,-29.02,4,8,0.0500,0,1.262174,59,81,126,91,50,0,35,3,50,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A18|5A20|6E20|7A1|8E9|9E4|10E4|11N1|12E3
1078,332226,timeout,272,100,50.66,6,6,0.0500,0,1.264747,91,107,150,72,50,2,14,3,50,"NA:N,SA:N",0E14|1E19|2A19|3E20|4A19|5A20|6A12|7A20|8A1|9E20|10E17|11N1|12E17
1079,332537,timeout,311,100,13.18,6,6,0.0500,0,1.267446,70,75,150,111,50,2,53,3,49,"NA:N,SA:N",0E5|1E18|2A20|3E20|4A18|5A20|6A1|7A10|8A1|9E17|10E8|11N1|12E7
1080,332885,timeout,348,100,154.64,6,6,0.0500,0,1.352638,51,31,150,148,50,10,82,11,50,"NA:N,SA:N",0A8|1E3|2A20|3E1|4E20|5A20|6A1|7A1|8A1|9E3|10E3|11N1|12E1
1081,333143,timeout,258,100,54.17,7,5,0.0500,0,1.291206,118,98,150,58,50,0,1,1,36,"NA:N,SA:N",0A20|1A20|2A17|3A20|4A20|5A1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1082,333454,timeout,311,100,-23.92,5,7,0.0500,0,1.324757,62,82,150,111,50,1,54,3,47,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6A1|7A1|8E20|9E7|10E7|11N1|12E7
1083,333741,timeout,287,100,63.94,7,5,0.0500,0,1.353420,83,85,150,87,50,2,29,2,49,"NA:N,SA:N",0A20|1A20|2A1|3A18|4A3|5A1|6E18|7A20|8E20|9E15|10E16|11N1|12E16
1084,333991,timeout,250,100,39.53,5,5,0.0500,0,1.450050,98,100,141,59,50,0,4,1,31,"NA:N,SA:N",0A20|1A20|2N1|3A18|4A20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1085,334175,timeout,184,100,37.14,2,5,0.0500,0,1.475950,37,99,82,52,50,0,1,0,5,"NA:N,SA:N",0A20|1N1|2N1|3A17|4N1|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1086,334387,timeout,212,100,51.70,5,5,0.0500,0,1.508016,68,98,108,54,50,0,0,0,17,"NA:N,SA:N",0A19|1A8|2N1|3A20|4A1|5N1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1087,334596,timeout,209,100,29.45,3,8,0.0500,0,1.552731,60,104,100,59,50,0,2,4,49,"NA:N,SA:N",0A20|1E18|2A20|3E20|4E20|5A20|6N1|7E20|8E7|9E7|10E6|11N1|12E6
1088,334863,timeout,267,100,79.84,7,4,0.0500,0,1.616233,82,78,143,74,50,2,17,1,28,"NA:N,SA:N",0A19|1A1|2A1|3A20|4A1|5N1|6A20|7A20|8E18|9E20|10E20|11N1|12E20
1089,335072,timeout,209,100,50.69,4,5,0.0500,0,1.653699,60,98,106,53,50,0,0,0,4,"NA:N,SA:N",0A20|1A19|2N1|3A20|4A1|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1090,335316,timeout,244,100,42.90,5,5,0.0500,0,1.649490,100,98,136,58,50,0,3,0,35,"NA:N,SA:N",0A20|1A20|2N1|3A20|4A20|5N1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1091,335581,timeout,265,100,47.24,7,5,0.0500,0,1.693853,105,99,150,65,50,0,9,0,35,"NA:N,SA:N",0A20|1A20|2A3|3A19|4A20|5A3|6E19|7A20|8E20|9E20|10E20|11N1|12E20
1092,335759,timeout,178,100,36.65,2,6,0.0500,0,1.698616,38,116,77,59,42,0,0,0,27,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E19|9E19|10E19|11N1|12E19
1093,336007,timeout,248,100,30.68,5,5,0.0500,0,1.778261,79,100,133,65,50,0,11,0,24,"NA:N,SA:N",0A20|1A20|2N1|3A18|4A1|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1094,336265,timeout,258,100,38.98,3,6,0.0500,0,1.882729,42,120,135,99,24,0,20,0,11,"NA:N,SA:N",0A20|1A20|2A2|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1095,336475,timeout,210,100,29.45,2,6,0.0500,0,1.873185,39,119,97,80,33,0,12,0,22,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1096,336743,timeout,268,100,131.69,6,5,0.0500,0,2.048019,37,100,130,112,26,6,28,5,13,"NA:N,SA:N",0A1|1A1|2N1|3A13|4A1|5A1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1097,336956,loss,213,87,6.23,0,8,0.0500,0,1.836259,0,112,100,113,0,1,23,3,0,"NA:N,SA:N",0E1|1E3|2N1|3E8|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1098,337233,timeout,277,100,43.18,7,5,0.0500,0,1.839223,71,91,141,91,45,1,29,0,35,"NA:N,SA:N",0A20|1A8|2A1|3A20|4A1|5A1|6E19|7A20|8E20|9E18|10E17|11N1|12E17
1099,337475,timeout,242,100,53.54,3,5,0.0500,0,1.712313,15,98,117,119,6,1,22,0,3,"NA:N,SA:N",0A1|1A1|2N1|3A13|4N1|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1100,337685,timeout,210,100,43.00,1,6,0.0500,0,1.641928,18,120,108,102,0,0,2,0,0,"NA:N,SA:N",0A18|1N1|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1101,337894,timeout,209,100,49.12,3,5,0.0500,0,1.609157,60,100,106,55,48,0,0,0,24,"NA:N,SA:N",0A20|1A20|2N1|3A20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1102,338162,timeout,268,100,57.98,6,5,0.0500,0,1.475087,80,92,144,78,46,1,19,0,33,"NA:N,SA:N",0A20|1A20|2A1|3A18|4A1|5N1|6E12|7A20|8E20|9E20|10E20|11N1|12E20
1103,338342,timeout,180,100,38.94,2,6,0.0500,0,1.559101,40,114,77,63,40,0,1,0,38,"NA:N,SA:N",0A20|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E18|9E19|10E18|11N1|12E19
1104,338594,timeout,252,100,71.71,5,5,0.0500,0,1.395286,48,100,131,94,27,1,17,0,13,"NA:N,SA:N",0A20|1A7|2N1|3A18|4A1|5N1|6E20|7A2|8E20|9E20|10E20|11N1|12E20
1105,338875,timeout,281,100,126.09,3,8,0.0500,0,1.383782,39,127,139,130,12,7,31,9,3,"NA:N,SA:N",0E1|1E6|2A1|3A18|4E20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1106,339070,timeout,195,100,43.24,2,6,0.0500,0,1.406613,40,116,92,72,31,0,1,0,30,"NA:N,SA:N",0A20|1A20|2N1|3E16|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1107,339299,timeout,229,100,61.08,2,5,0.0500,0,1.401239,39,99,113,95,21,1,15,0,18,"NA:N,SA:N",0A20|1N1|2N1|3A19|4N1|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1108,339496,timeout,197,100,46.17,2,6,0.0500,0,1.425852,40,120,94,59,44,0,1,0,42,"NA:N,SA:N",0A20|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1109,339732,timeout,236,100,53.86,2,6,0.0500,0,1.347690,23,118,132,102,2,0,2,0,1,"NA:N,SA:N",0A20|1A3|2N1|3E18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1110,339942,timeout,210,100,40.88,2,6,0.0500,0,1.276958,40,118,104,83,23,0,4,0,20,"NA:N,SA:N",0A20|1A20|2N1|3E18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1111,340216,timeout,274,100,49.30,6,5,0.0500,0,1.341575,92,96,150,74,50,1,19,0,46,"NA:N,SA:N",0A20|1A20|2A2|3A19|4A11|5N1|6E19|7A20|8E20|9E19|10E19|11N1|12E19
1112,340434,timeout,218,100,43.58,1,6,0.0500,0,1.331462,19,119,116,102,0,0,2,0,0,"NA:N,SA:N",0A19|1N1|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1113,340660,timeout,226,100,65.23,7,5,0.0500,0,1.260057,48,98,109,81,36,1,11,0,35,"NA:N,SA:N",0A4|1A1|2A1|3A20|4A1|5A1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1114,340929,timeout,269,100,84.16,6,5,0.0500,0,1.246136,56,99,141,90,38,3,21,2,36,"NA:N,SA:N",0A12|1A5|2A1|3A15|4A3|5N1|6E19|7A20|8E20|9E20|10E20|11N1|12E20
1115,341118,timeout,189,100,45.14,5,6,0.0500,0,1.221090,40,111,83,56,50,0,0,1,47,"NA:N,SA:N",0A20|1A17|2A1|3E20|4A1|5N1|6E20|7A1|8E18|9E18|10E17|11N1|12E18
1116,341354,timeout,236,100,71.46,7,5,0.0500,0,1.250682,47,98,109,82,45,2,19,1,42,"NA:N,SA:N",0A3|1A1|2A1|3A20|4A1|5A1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1117,341532,timeout,178,100,33.65,2,6,0.0500,0,1.227133,40,103,74,57,47,0,1,1,43,"NA:N,SA:N",0A20|1A20|2N1|3E20|4N1|5N1|6E19|7N1|8E16|9E16|10E16|11N1|12E16
1118,341739,timeout,207,100,49.47,3,5,0.0500,0,1.250849,58,100,105,53,49,0,0,0,47,"NA:N,SA:N",0A20|1A20|2N1|3A18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1119,341973,timeout,234,100,41.44,7,5,0.0500,0,1.347695,22,99,100,90,44,1,27,0,37,"NA:N,SA:N",0A1|1A1|2A2|3A2|4A1|5A1|6E20|7A14|8E19|9E20|10E20|11N1|12E20
1120,342173,timeout,200,100,36.85,2,6,0.0500,0,1.296359,39,119,97,83,20,0,2,0,8,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1121,342422,timeout,249,100,31.42,7,5,0.0500,0,1.315465,39,87,109,97,43,1,34,0,36,"NA:N,SA:N",0A1|1A1|2A1|3A14|4A1|5A1|6E20|7A20|8E20|9E16|10E16|11N1|12E15
1122,342710,timeout,288,100,80.54,7,5,0.0500,0,1.368584,87,87,153,87,48,3,26,3,35,"NA:N,SA:N",0A18|1A20|2A2|3A18|4A8|5A1|6E20|7A20|8E20|9E16|10E15|11N1|12E16
1123,342966,timeout,256,100,57.94,4,5,0.0500,0,1.385253,47,99,134,101,21,1,18,0,5,"NA:N,SA:N",0A20|1A6|2N1|3A20|4A1|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1124,343184,timeout,218,100,43.58,1,6,0.0500,0,1.385222,18,120,116,102,0,0,2,0,0,"NA:N,SA:N",0A18|1N1|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1125,343412,timeout,228,100,51.75,2,6,0.0500,0,1.469810,39,119,126,82,20,0,1,0,1,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1126,343607,timeout,195,100,39.92,2,6,0.0500,0,1.453705,39,119,91,64,40,0,3,0,27,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1127,343807,timeout,200,100,34.40,1,6,0.0500,0,1.411314,19,119,98,102,0,0,2,0,0,"NA:N,SA:N",0A19|1N1|2N1|3E19|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
