365,289811,timeout,605,300,200.55,7,5,0.0823,0,0.264418,139,99,288,167,150,0,10,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
366,290464,timeout,653,300,219.63,8,4,0.0802,0,0.254886,158,80,334,169,150,0,11,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
367,291086,timeout,622,300,211.12,7,5,0.0782,0,0.253888,138,100,306,166,150,0,9,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
368,291698,timeout,612,300,204.62,7,5,0.0763,0,0.261908,139,99,295,167,150,0,10,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
369,292264,timeout,566,300,171.86,5,7,0.0745,0,0.265774,99,139,253,163,150,0,6,3,145,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
370,292862,timeout,598,300,196.28,6,6,0.0726,0,0.249683,119,119,281,167,150,0,10,1,148,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
371,293498,timeout,636,300,216.16,8,4,0.0706,0,0.246409,158,80,318,168,150,0,10,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
372,294032,timeout,534,300,157.84,4,7,0.0689,0,0.250048,79,139,222,162,150,0,5,4,147,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
373,294657,timeout,625,300,216.95,8,4,0.0669,0,0.243094,160,78,311,164,150,0,6,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
374,295266,timeout,609,300,211.99,8,4,0.0650,0,0.249717,159,79,299,160,150,0,2,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
375,295902,timeout,636,300,228.36,8,4,0.0630,0,0.263191,160,78,324,162,150,0,4,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
376,296493,timeout,591,300,190.11,6,6,0.0611,0,0.247146,118,120,277,164,150,0,6,3,150,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
377,297063,timeout,570,300,181.10,5,6,0.0593,0,0.244157,99,119,256,164,150,0,8,2,150,"NA:N,SA:N",0A20|1A19|2A20|3A20|4E19|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
378,297683,timeout,620,300,205.30,8,4,0.0573,0,0.264005,158,80,304,166,150,0,8,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
379,298279,timeout,596,300,206.76,7,5,0.0554,0,0.270659,138,100,285,161,150,0,4,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
380,298793,timeout,514,300,139.24,3,9,0.0538,0,0.275015,59,179,204,160,150,0,3,5,150,"NA:N,SA:N",0E20|1E19|2A19|3E20|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
381,299399,timeout,606,300,212.46,8,4,0.0519,0,0.255139,159,79,294,162,150,0,5,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
382,299939,timeout,540,300,150.80,4,8,0.0502,0,0.268235,79,159,223,167,150,0,10,4,147,"NA:N,SA:N",0A19|1E19|2A20|3E20|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
383,300569,timeout,630,300,216.00,8,4,0.0500,0,0.248700,160,78,314,166,150,0,7,1,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
384,301199,timeout,630,300,226.40,8,4,0.0500,0,0.260944,160,78,319,161,150,0,3,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
385,301827,timeout,628,300,224.58,8,4,0.0500,0,0.261165,160,78,316,162,150,0,4,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
386,302465,timeout,638,300,221.78,8,4,0.0500,0,0.259392,158,80,324,164,150,0,7,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
387,303085,timeout,620,300,225.70,8,4,0.0500,0,0.269807,160,78,312,158,150,0,0,0,148,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
388,303701,timeout,616,300,215.46,8,4,0.0500,0,0.277036,158,80,305,161,150,0,4,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
389,304322,timeout,621,300,210.61,8,4,0.0500,0,0.282505,158,80,308,163,150,0,5,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
390,304942,timeout,620,300,219.10,8,4,0.0500,0,0.261650,160,78,310,160,150,0,2,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
391,305573,timeout,631,300,224.11,8,4,0.0500,0,0.268611,159,79,317,164,150,0,7,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
392,306206,timeout,633,300,222.73,8,4,0.0500,0,0.266828,159,79,321,162,150,0,5,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
393,306839,timeout,633,300,187.63,9,3,0.0500,0,0.273015,178,60,323,160,150,0,2,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
394,307426,timeout,587,300,201.37,7,5,0.0500,0,0.282751,138,100,279,158,150,0,0,2,150,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
395,307975,timeout,549,300,172.79,5,6,0.0500,0,0.270020,100,118,237,162,150,0,5,2,148,"NA:N,SA:N",0A20|1A20|2A20|3A20|4E18|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
396,308539,timeout,564,300,175.84,5,7,0.0500,0,0.264378,99,139,251,163,150,0,6,3,150,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
397,309193,timeout,654,300,178.24,9,3,0.0500,0,0.294905,180,58,335,169,150,0,9,1,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
398,309738,timeout,545,300,181.05,4,8,0.0500,0,0.275510,80,158,229,166,150,1,7,5,150,"NA:N,SA:N",0E18|1E20|2A20|3A20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
399,310291,timeout,553,300,159.63,4,8,0.0500,0,0.282190,80,160,238,165,150,0,6,5,148,"NA:N,SA:N",0E20|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
400,310919,timeout,628,300,175.88,9,3,0.0500,0,0.269079,179,59,318,160,150,0,2,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
401,311542,timeout,623,300,209.83,8,4,0.0500,0,0.282646,159,79,313,160,150,0,3,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
402,312174,timeout,632,300,221.12,8,4,0.0500,0,0.276321,160,78,320,162,150,0,4,0,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
403,312809,timeout,635,300,203.25,9,3,0.0500,0,0.260300,180,58,323,162,150,0,2,1,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
404,313455,timeout,646,300,201.66,9,3,0.0500,0,0.279885,179,59,333,163,150,0,5,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
405,314094,timeout,639,300,226.09,8,4,0.0500,0,0.276210,159,79,326,163,150,0,5,0,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
406,314733,timeout,639,300,226.89,8,4,0.0500,0,0.284565,159,79,326,163,150,0,5,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
407,315335,timeout,602,300,206.12,8,4,0.0500,0,0.292763,158,80,291,161,150,0,3,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
408,315974,timeout,639,300,210.89,9,3,0.0500,0,0.311821,179,59,326,163,150,0,5,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
409,316620,timeout,646,300,212.06,9,3,0.0500,0,0.294560,179,59,333,163,150,0,5,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
410,317239,timeout,619,300,197.29,8,4,0.0500,0,0.299274,159,79,307,162,150,0,3,2,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
411,317854,timeout,615,300,214.75,8,4,0.0500,0,0.303450,160,78,303,162,150,0,3,1,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
412,318508,timeout,654,300,212.64,9,3,0.0500,0,0.309182,180,58,339,165,150,0,6,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
413,319157,timeout,649,300,215.09,9,3,0.0500,0,0.306563,179,59,338,161,150,0,3,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
414,319772,timeout,615,300,215.85,8,4,0.0500,0,0.304940,160,78,304,161,150,0,1,2,150,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
415,320362,timeout,590,300,198.00,6,6,0.0500,0,0.348104,118,120,280,160,150,0,3,2,145,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
416,321034,timeout,672,300,232.32,9,3,0.0500,0,0.327878,179,59,361,161,150,0,3,0,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
417,321682,timeout,648,300,214.58,9,3,0.0500,0,0.322180,178,60,336,162,150,0,3,1,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
418,322311,timeout,629,300,211.39,8,4,0.0500,0,0.318499,159,79,315,164,150,0,5,2,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
419,323060,timeout,749,300,235.39,11,2,0.0500,0,0.308630,219,39,407,192,150,1,31,1,150,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12A20
420,323600,timeout,540,300,136.40,4,8,0.0500,0,0.299199,80,158,225,165,150,0,5,6,118,"NA:N,SA:N",0E20|1E18|2A20|3E20|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11A20|12E20
421,324264,timeout,664,300,219.74,9,4,0.0500,0,0.314821,179,79,349,165,150,0,5,2,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11A20|12E20
422,324884,timeout,620,300,207.20,8,4,0.0500,0,0.289679,159,79,310,160,150,0,2,1,136,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
423,325521,timeout,637,300,212.37,8,4,0.0500,0,0.302398,160,78,323,164,150,0,5,1,138,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
424,326113,timeout,592,300,192.02,6,6,0.0500,0,0.278946,119,119,279,163,150,0,6,2,148,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
425,326752,timeout,639,300,207.99,9,3,0.0500,0,0.294820,180,59,326,163,150,0,4,0,147,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
426,327337,timeout,585,300,188.55,6,6,0.0500,0,0.275943,120,118,274,161,150,0,2,3,149,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
427,328083,timeout,746,300,279.76,11,2,0.0500,0,0.287616,217,40,401,195,150,2,34,1,148,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8A18|9E20|10E20|11A20|12A20
428,328637,timeout,554,300,156.54,4,8,0.0500,0,0.282040,79,159,239,165,150,0,7,4,144,"NA:N,SA:N",0A19|1E19|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
429,329239,timeout,602,300,192.32,6,6,0.0500,0,0.292773,119,119,287,165,150,0,7,3,149,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
430,329815,timeout,576,300,184.36,6,6,0.0500,0,0.264809,117,119,264,162,150,0,4,3,149,"NA:N,SA:N",0A17|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
431,330399,timeout,584,300,186.34,6,6,0.0500,0,0.266370,118,120,272,162,150,0,4,3,146,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
432,331020,timeout,621,300,210.31,8,4,0.0500,0,0.276673,158,80,307,164,150,0,6,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E20|9E20|10E20|11N1|12E20
433,331550,timeout,530,300,148.40,3,8,0.0500,0,0.243297,60,158,219,161,150,0,3,5,146,"NA:N,SA:N",0A20|1E18|2A20|3E20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
434,332167,timeout,617,300,176.27,7,5,0.0500,0,0.260999,138,100,305,162,150,0,4,2,128,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A18|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
435,332767,timeout,600,300,175.30,7,5,0.0500,0,0.238538,138,100,287,163,150,0,5,2,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A18|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
436,333393,timeout,626,300,189.06,8,4,0.0500,0,0.242249,159,79,315,161,150,0,3,1,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
437,334010,timeout,617,300,213.57,8,4,0.0500,0,0.218431,159,77,309,158,150,0,0,1,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E17|9E20|10E20|11N1|12E20
438,334579,timeout,569,300,186.99,5,6,0.0500,0,0.243262,100,119,257,167,145,0,7,0,144,"NA:N,SA:N",0A20|1A20|2A20|3E19|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
439,335199,timeout,620,300,222.60,8,4,0.0500,0,0.224867,160,78,308,162,150,0,3,1,144,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
440,335797,timeout,598,300,196.08,7,5,0.0500,0,0.229992,140,99,290,158,150,0,1,0,142,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
441,336415,timeout,618,300,221.68,8,4,0.0500,0,0.263034,159,79,308,160,150,0,3,0,149,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
442,336975,timeout,560,300,171.80,4,7,0.0500,0,0.234587,79,139,250,160,150,0,3,4,145,"NA:N,SA:N",0A19|1E19|2A20|3A20|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
443,337533,timeout,558,300,174.58,5,6,0.0500,0,0.224033,98,120,248,160,150,0,5,1,139,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
444,338138,timeout,605,300,200.85,7,5,0.0500,0,0.212554,139,99,295,161,149,0,4,0,147,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
445,338699,timeout,561,300,151.21,4,6,0.0500,0,0.229927,78,120,256,155,150,0,1,1,131,"NA:N,SA:N",0A20|1A18|2A20|3N1|4E20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
446,339263,timeout,564,300,189.34,5,6,0.0500,0,0.241202,89,120,256,172,136,0,3,0,134,"NA:N,SA:N",0A16|1A15|2A20|3E20|4A18|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
447,339886,timeout,623,300,215.13,8,4,0.0500,0,0.235829,159,79,310,163,150,0,5,1,145,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
448,340407,timeout,521,300,146.31,3,8,0.0500,0,0.212914,59,159,215,178,128,0,2,2,126,"NA:N,SA:N",0E20|1E19|2A20|3E20|4A19|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
449,340954,timeout,547,300,172.27,4,7,0.0500,0,0.238490,80,140,240,171,136,0,2,1,134,"NA:N,SA:N",0E20|1A20|2A20|3E20|4A20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
450,341552,timeout,598,300,205.68,6,6,0.0500,0,0.226165,120,118,288,175,135,0,4,0,133,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
451,342104,timeout,552,300,174.32,5,6,0.0500,0,0.243454,98,120,243,159,150,0,3,1,138,"NA:N,SA:N",0A20|1A18|2A20|3N1|4E20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
452,342694,timeout,590,300,197.10,6,6,0.0500,0,0.222112,118,120,276,169,145,0,8,1,145,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
453,343271,timeout,577,300,196.87,6,6,0.0500,0,0.217761,120,118,268,167,142,0,3,0,136,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
454,343799,timeout,528,300,152.48,3,7,0.0500,0,0.232566,58,140,218,160,150,0,4,4,143,"NA:N,SA:N",0A18|1E20|2A20|3N1|4E20|5A20|6N1|7E20|8E20|9E20|10E20|11N1|12E20
455,344380,timeout,581,300,191.31,6,6,0.0500,0,0.231709,117,119,268,163,150,0,8,0,137,"NA:N,SA:N",0A17|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
456,344952,timeout,572,300,196.22,6,6,0.0500,0,0.222313,118,120,263,159,150,0,4,0,140,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
457,345569,timeout,617,300,216.07,8,4,0.0500,0,0.212116,160,78,307,160,150,0,1,1,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
458,346113,timeout,544,300,167.94,4,8,0.0500,0,0.210780,80,160,231,166,147,0,7,2,145,"NA:N,SA:N",0E20|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
459,346645,timeout,532,300,167.42,4,6,0.0500,0,0.231574,80,118,221,167,144,0,7,0,140,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
460,347241,timeout,596,300,206.16,6,6,0.0500,0,0.212886,118,120,287,161,148,0,4,0,138,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
461,347861,timeout,620,300,217.80,6,6,0.0500,0,0.239439,120,119,310,164,146,0,4,0,145,"NA:N,SA:N",0A20|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
462,348465,timeout,604,300,211.44,7,5,0.0500,0,0.225825,138,99,295,159,150,0,3,0,142,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A19|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
463,349093,timeout,628,300,220.28,9,3,0.0500,0,0.239346,179,59,320,158,150,0,0,0,126,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
464,349669,timeout,576,300,162.56,6,6,0.0500,0,0.243243,117,120,264,162,150,0,4,3,108,"NA:N,SA:N",0A20|1A18|2A20|3A19|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
465,350255,timeout,586,300,206.26,6,6,0.0500,0,0.234531,119,119,277,159,150,0,4,0,142,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
466,350829,timeout,574,300,192.54,6,5,0.0500,0,0.230068,118,100,267,159,148,0,2,0,140,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
467,351403,timeout,574,300,193.44,5,6,0.0500,0,0.206064,100,118,266,161,147,0,3,0,141,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
468,351967,timeout,564,300,173.84,5,7,0.0500,0,0.219803,100,138,250,164,150,0,7,2,138,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
469,352581,timeout,614,300,211.84,6,6,0.0500,0,0.234026,119,119,302,162,150,0,6,1,150,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
470,353134,timeout,553,300,190.93,6,6,0.0500,0,0.216876,118,120,248,157,148,0,0,0,142,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
471,353712,timeout,578,300,195.08,6,6,0.0500,0,0.223933,118,120,268,162,148,0,5,0,145,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
472,354315,timeout,603,300,209.73,8,4,0.0500,0,0.220107,160,78,291,162,150,0,3,1,144,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
473,354964,timeout,649,300,206.59,9,3,0.0500,0,0.254297,179,59,335,164,150,0,6,0,144,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
474,355599,timeout,635,300,206.75,9,3,0.0500,0,0.218717,179,59,320,165,150,0,7,0,149,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
475,356181,timeout,582,300,194.92,6,6,0.0500,0,0.217337,119,119,271,163,148,0,6,0,139,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
476,356770,timeout,589,300,183.29,6,6,0.0500,0,0.227379,119,118,273,166,150,0,8,3,141,"NA:N,SA:N",0A20|1A19|2A20|3A20|4E19|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E19
477,357399,timeout,629,300,210.99,8,4,0.0500,0,0.221642,159,79,315,164,150,0,6,1,146,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
478,357962,timeout,563,300,144.13,5,6,0.0500,0,0.219449,98,120,255,158,150,0,1,3,86,"NA:N,SA:N",0A20|1A18|2A20|3N1|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
479,358537,timeout,575,300,146.25,5,7,0.0500,0,0.204319,98,140,259,166,150,0,8,4,111,"NA:N,SA:N",0A18|1E20|2A20|3A20|4E20|5A20|6A20|7E20|8E20|9E20|10E20|11N1|12E20
480,359170,timeout,633,300,213.13,9,3,0.0500,0,0.228257,178,60,323,160,150,0,2,0,147,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
481,359782,timeout,612,300,204.92,7,5,0.0500,0,0.239228,137,99,300,162,150,0,4,2,148,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A19|5A20|6A20|7E19|8E20|9E20|10E20|11N1|12E20
482,360399,timeout,617,300,191.67,8,4,0.0500,0,0.229595,159,79,306,161,150,0,3,1,134,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E19|9E20|10E20|11N1|12E20
483,361037,timeout,638,300,213.88,8,4,0.0500,0,0.227704,160,78,326,162,150,0,4,0,147,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
484,361697,timeout,660,300,227.30,9,3,0.0500,0,0.229120,179,59,347,163,150,0,4,1,132,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
485,362271,timeout,574,300,193.14,6,6,0.0500,0,0.219542,119,119,264,162,148,0,5,0,139,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
486,362865,timeout,594,300,200.74,6,6,0.0500,0,0.231834,119,119,283,163,148,0,6,0,140,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
